"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0030317","GO:0030317",7.48282322633986e-06,0.9999989118783,43,47,"flagellated sperm motility","BP",0.0033245906453027
"GO:0097722","GO:0097722",7.48282322633986e-06,0.9999989118783,43,47,"sperm motility","BP",0.0033245906453027
"GO:0036126","GO:0036126",1.0723477215214e-05,0.999999451464429,29,30,"sperm flagellum","CC",0.00443582181633471
"GO:0097729","GO:0097729",1.0723477215214e-05,0.999999451464429,29,30,"9+2 motile cilium","CC",0.00443582181633471
"GO:0009593","GO:0009593",3.59913762026303e-05,0.999993239350014,47,52,"detection of chemical stimulus","BP",0.0143917516308918
"GO:0070925","GO:0070925",5.01767031397734e-05,0.999969352734518,291,401,"organelle assembly","BP",0.0194167655117652
"GO:0032838","GO:0032838",5.62269487483834e-05,0.999982307616941,63,76,"plasma membrane bounded cell projection cytoplasm","CC",0.0210780774120502
"GO:0043178","GO:0043178",8.40775278574793e-05,1,20,20,"alcohol binding","MF",0.030563455278131
"GO:0007600","GO:0007600",0.000119160700553081,0.999935812884176,166,220,"sensory perception","BP",0.0420058540616471
"GO:0007606","GO:0007606",0.0001225579269888,0.999947633947139,99,123,"sensory perception of chemical stimulus","BP",0.0420058540616471
"GO:0048515","GO:0048515",0.000137072002206747,0.999940738394797,95,120,"spermatid differentiation","BP",0.0456754371797814
"GO:0042600","GO:0042600",0.00015105580419058,1,20,20,"egg chorion","CC",0.0489747412721674
"GO:0050906","GO:0050906",0.000172760770222593,0.9999510934464,52,61,"detection of stimulus involved in sensory perception","BP",0.0545378473576375
"GO:0070286","GO:0070286",0.000209348857335636,0.999986035693633,25,26,"axonemal dynein complex assembly","BP",0.0640160241059083
"GO:0032590","GO:0032590",0.000213457899652912,1,20,20,"dendrite membrane","CC",0.0640160241059083
"GO:0007286","GO:0007286",0.000219797521992133,0.999905844171693,88,111,"spermatid development","BP",0.0643095383857958
"GO:0008569","GO:0008569",0.000226537533865092,1,14,14,"minus-end-directed microtubule motor activity","MF",0.0647034346725153
"GO:0050907","GO:0050907",0.000254762522775313,0.999960643250187,33,36,"detection of chemical stimulus involved in sensory perception","BP",0.0710728191444803
"GO:0005875","GO:0005875",0.0002958196049999,0.999878403715341,77,97,"microtubule associated complex","CC",0.0791369055573147
"GO:0140662","GO:0140662",0.000296862349956582,0.999965422700885,27,29,"ATP-dependent protein folding chaperone","MF",0.0791369055573147
"GO:0003674","GO:0003674",0.000472666390648626,0.999620486212977,6273,9605,"molecular_function","MF",0.123228507389928
"GO:0005814","GO:0005814",0.000482805922584746,0.999894143685087,35,40,"centriole","CC",0.123228507389928
"GO:0050905","GO:0050905",0.000509532064044677,1,16,16,"neuromuscular process","BP",0.127340555005832
"GO:0005744","GO:0005744",0.000557970950531794,1,19,19,"TIM23 mitochondrial import inner membrane translocase complex","CC",0.13098819668737
"GO:0045505","GO:0045505",0.000567140744691688,0.99992961417065,26,28,"dynein intermediate chain binding","MF",0.13098819668737
"GO:0120025","GO:0120025",0.000568979905841928,0.999584597068051,419,613,"plasma membrane bounded cell projection","CC",0.13098819668737
"GO:0001578","GO:0001578",0.00057028955824217,0.999808842156207,54,65,"microtubule bundle formation","BP",0.13098819668737
"GO:0044458","GO:0044458",0.000578724110072576,0.999957609940707,22,23,"motile cilium assembly","BP",0.13098819668737
"GO:0016471","GO:0016471",0.000658549424981816,0.999916851402082,26,28,"vacuolar proton-transporting V-type ATPase complex","CC",0.146295535223738
"GO:0005813","GO:0005813",0.000700452784581138,0.999654470971051,99,129,"centrosome","CC",0.152775120069733
"GO:0009581","GO:0009581",0.000864032250492233,0.999646217421667,66,83,"detection of external stimulus","BP",0.181606678311549
"GO:0009582","GO:0009582",0.000864032250492233,0.999646217421667,66,83,"detection of abiotic stimulus","BP",0.181606678311549
"GO:0042995","GO:0042995",0.00088309691143381,0.99934668109112,422,620,"cell projection","CC",0.181606678311549
"GO:0030150","GO:0030150",0.000893197234109818,0.999881380985931,28,30,"protein import into mitochondrial matrix","BP",0.181606678311549
"GO:0034587","GO:0034587",0.0011953607363203,0.999840639114946,24,26,"piRNA metabolic process","BP",0.238992456548305
"GO:0120316","GO:0120316",0.00122418447636812,0.999903037261564,20,21,"sperm flagellum assembly","BP",0.240742901287081
"GO:0019829","GO:0019829",0.0012459975339797,0.99970250515605,34,39,"ATPase-coupled cation transmembrane transporter activity","MF",0.241080426090653
"GO:0009678","GO:0009678",0.00134594642819309,0.999760324769386,28,31,"pyrophosphate hydrolysis-driven proton transmembrane transporter activity","MF",0.244635959887945
"GO:0042625","GO:0042625",0.00134594642819309,0.999760324769386,28,31,"ATPase-coupled ion transmembrane transporter activity","MF",0.244635959887945
"GO:0044769","GO:0044769",0.00134594642819309,0.999760324769386,28,31,"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism","MF",0.244635959887945
"GO:0046961","GO:0046961",0.00134594642819309,0.999760324769386,28,31,"proton-transporting ATPase activity, rotational mechanism","MF",0.244635959887945
"GO:0042302","GO:0042302",0.0013711019382062,0.999373931592511,88,108,"structural constituent of cuticle","MF",0.245488639563008
"GO:0007283","GO:0007283",0.00150344144544798,0.999041158774001,190,263,"spermatogenesis","BP",0.26522475852344
"GO:0008527","GO:0008527",0.00153357439729669,1,16,16,"taste receptor activity","MF",0.266619687970595
"GO:0005214","GO:0005214",0.00164665661384816,0.999240442413048,87,107,"structural constituent of chitin-based cuticle","MF",0.282189896281751
"GO:0007288","GO:0007288",0.00177738318330311,0.999853239398282,19,20,"sperm axoneme assembly","BP",0.300302657280339
"GO:0048232","GO:0048232",0.00182712353284171,0.998783517599095,219,307,"male gamete generation","BP",0.304419081944017
"GO:0005838","GO:0005838",0.00188797132653169,0.999733229966642,24,26,"proteasome regulatory particle","CC",0.310248000453071
"GO:0042278","GO:0042278",0.00201439282663586,0.999828566698204,20,21,"purine nucleoside metabolic process","BP",0.326549410112483
"GO:0033176","GO:0033176",0.00216785986215483,0.99951876858169,30,34,"proton-transporting V-type ATPase complex","CC",0.346741958752125
"GO:0000226","GO:0000226",0.00220102930375657,0.998481376786334,246,351,"microtubule cytoskeleton organization","BP",0.34741509905084
"GO:0035148","GO:0035148",0.00244583850780104,0.999226745666537,37,45,"tube formation","BP",0.381042581033523
"GO:0009116","GO:0009116",0.00259549260303745,0.999408545357549,31,35,"nucleoside metabolic process","BP",0.399173452128683
"GO:0044743","GO:0044743",0.00273382720018169,0.999218545853619,38,44,"protein transmembrane import into intracellular organelle","BP",0.41363148516915
"GO:0015631","GO:0015631",0.00275846272203501,0.998443474643574,108,147,"tubulin binding","MF",0.41363148516915
"GO:0008017","GO:0008017",0.00284381126930379,0.998496242714472,87,118,"microtubule binding","MF",0.421164938105781
"GO:0006839","GO:0006839",0.00301250575492223,0.998771792557673,60,73,"mitochondrial transport","BP",0.440707549220086
"GO:0009583","GO:0009583",0.00322131555833016,0.998706800963242,51,64,"detection of light stimulus","BP",0.465577125755766
"GO:0006626","GO:0006626",0.00333764668860893,0.998880275220942,45,53,"protein targeting to mitochondrion","BP",0.476647734244676
"GO:0035149","GO:0035149",0.00384922531637654,0.998999023093535,28,33,"lumen formation, open tracheal system","BP",0.543238904650035
"GO:0004984","GO:0004984",0.00395951505366725,0.999634355450137,18,19,"olfactory receptor activity","MF",0.544147251852437
"GO:0045022","GO:0045022",0.0040390769293242,1,11,11,"early endosome to late endosome transport","BP",0.544147251852437
"GO:0098927","GO:0098927",0.0040390769293242,1,11,11,"vesicle-mediated transport between endosomal compartments","BP",0.544147251852437
"GO:0034620","GO:0034620",0.00408130714688327,0.998816605450377,32,38,"cellular response to unfolded protein","BP",0.544147251852437
"GO:0040003","GO:0040003",0.0041300015665924,0.997593690816653,122,161,"chitin-based cuticle development","BP",0.544147251852437
"GO:0044183","GO:0044183",0.00427553427602488,0.998860294082365,30,35,"protein folding chaperone","MF",0.544147251852437
"GO:0065002","GO:0065002",0.00445041662711062,0.998398356359103,45,54,"intracellular protein transmembrane transport","BP",0.544147251852437
"GO:0071806","GO:0071806",0.00445041662711062,0.998398356359103,45,54,"protein transmembrane transport","BP",0.544147251852437
"GO:0009163","GO:0009163",0.00449071173169317,1,13,13,"nucleoside biosynthetic process","BP",0.544147251852437
"GO:0034404","GO:0034404",0.00449071173169317,1,13,13,"nucleobase-containing small molecule biosynthetic process","BP",0.544147251852437
"GO:0042451","GO:0042451",0.00449071173169317,1,13,13,"purine nucleoside biosynthetic process","BP",0.544147251852437
"GO:0042455","GO:0042455",0.00449071173169317,1,13,13,"ribonucleoside biosynthetic process","BP",0.544147251852437
"GO:0046129","GO:0046129",0.00449071173169317,1,13,13,"purine ribonucleoside biosynthetic process","BP",0.544147251852437
"GO:1901659","GO:1901659",0.00449071173169317,1,13,13,"glycosyl compound biosynthetic process","BP",0.544147251852437
"GO:0007602","GO:0007602",0.00462741474007833,0.998151666612689,47,59,"phototransduction","BP",0.555104672219797
"GO:0005549","GO:0005549",0.00473056680634476,0.9988374085831,32,36,"odorant binding","MF",0.561860192167443
"GO:0007291","GO:0007291",0.00518750530641121,0.997981270829086,44,55,"sperm individualization","BP",0.610091310350086
"GO:0046128","GO:0046128",0.0054449120841209,0.999476362867047,17,18,"purine ribonucleoside metabolic process","BP",0.634147236515673
"GO:0050909","GO:0050909",0.00558380199192223,0.998638030067442,27,31,"sensory perception of taste","BP",0.644070083606722
"GO:0010529","GO:0010529",0.00572152319902651,0.998833908895544,22,25,"negative regulation of transposition","BP",0.64783377220916
"GO:0008540","GO:0008540",0.00572443980111462,1,12,12,"proteasome regulatory particle, base subcomplex","CC",0.64783377220916
"GO:0035967","GO:0035967",0.00580770493039767,0.99779197071073,43,53,"cellular response to topologically incorrect protein","BP",0.651114283598602
"GO:0018094","GO:0018094",0.00621139175176046,1,12,12,"protein polyglycylation","BP",0.689924587538134
"GO:0022624","GO:0022624",0.00639207947759268,0.998654321837817,24,27,"proteasome accessory complex","CC",0.703480600121117
"GO:0005858","GO:0005858",0.00695947530844349,0.998898809015072,17,19,"axonemal dynein complex","CC",0.758962416364438
"GO:0033179","GO:0033179",0.00713159131895537,0.999290607000761,16,17,"proton-transporting V-type ATPase, V0 domain","CC",0.770725851010709
"GO:0005868","GO:0005868",0.00725332670605413,0.998791280590385,21,23,"cytoplasmic dynein complex","CC",0.776883099694869
"GO:0042626","GO:0042626",0.00757570362929412,0.996102853080042,67,90,"ATPase-coupled transmembrane transporter activity","MF",0.804231333955861
"GO:0070585","GO:0070585",0.00784989866329223,0.996771914055469,50,61,"protein localization to mitochondrion","BP",0.818846820563945
"GO:0072655","GO:0072655",0.00784989866329223,0.996771914055469,50,61,"establishment of protein localization to mitochondrion","BP",0.818846820563945
"GO:0005319","GO:0005319",0.00832041252255721,0.996614335282978,44,55,"lipid transporter activity","MF",0.860445419143071
"GO:0030536","GO:0030536",0.00865896871503356,0.999135359109156,14,15,"larval feeding behavior","BP",0.883756042002492
"GO:0016881","GO:0016881",0.00869316546818057,0.999116533109853,15,16,"acid-amino acid ligase activity","MF",0.883756042002492
"GO:0007608","GO:0007608",0.00931960291477869,0.996011255524929,49,61,"sensory perception of smell","BP",0.920743419710236
"GO:0042335","GO:0042335",0.00939554222228641,0.993913429249142,145,198,"cuticle development","BP",0.920743419710236
"GO:0045169","GO:0045169",0.00949287708340911,0.996818212234056,30,37,"fusome","CC",0.920743419710236
"GO:0010528","GO:0010528",0.00951403341430567,0.99758064764337,23,27,"regulation of transposition","BP",0.920743419710236
"GO:0032196","GO:0032196",0.00951403341430567,0.99758064764337,23,27,"transposition","BP",0.920743419710236
"GO:0033181","GO:0033181",0.00951752117739823,0.999016069289568,15,16,"plasma membrane proton-transporting V-type ATPase complex","CC",0.920743419710236
"GO:0015280","GO:0015280",0.0100275586503673,1,11,11,"ligand-gated sodium channel activity","MF",0.962324748558449
"GO:0000220","GO:0000220",0.0102382168887157,0.998926709166441,15,16,"vacuolar proton-transporting V-type ATPase, V0 domain","CC",0.974743252357412
"GO:0000502","GO:0000502",0.0103437783410621,0.995824200349617,44,54,"proteasome complex","CC",0.977039094325835
"GO:0003777","GO:0003777",0.0110105444030684,0.996138174391123,27,35,"microtubule motor activity","MF",1
"GO:0007538","GO:0007538",0.0110972615475076,0.998858760086676,13,14,"primary sex determination","BP",1
"GO:0051787","GO:0051787",0.0114367558597337,0.998033142523558,17,19,"misfolded protein binding","MF",1
"GO:0085029","GO:0085029",0.0125163546894649,0.997875314060964,15,17,"extracellular matrix assembly","BP",1
"GO:0032589","GO:0032589",0.0130509999680127,0.994914830807995,36,45,"neuron projection membrane","CC",1
"GO:0050848","GO:0050848",0.0136675471401349,1,9,9,"regulation of calcium-mediated signaling","BP",1
"GO:0006032","GO:0006032",0.0138745704173343,0.998479795257413,14,15,"chitin catabolic process","BP",1
"GO:0030992","GO:0030992",0.0139932635402975,1,10,10,"intraciliary transport particle B","CC",1
"GO:0070735","GO:0070735",0.0144141252936166,1,10,10,"protein-glycine ligase activity","MF",1
"GO:0007603","GO:0007603",0.0148232737218624,0.995548616827576,24,29,"phototransduction, visible light","BP",1
"GO:1990542","GO:1990542",0.0158377011664945,0.992316741150726,56,71,"mitochondrial transmembrane transport","BP",1
"GO:0003774","GO:0003774",0.0158442531506057,0.993021349612899,35,48,"cytoskeletal motor activity","MF",1
"GO:0072329","GO:0072329",0.0161081771226548,0.993246031266973,41,51,"monocarboxylic acid catabolic process","BP",1
"GO:0099568","GO:0099568",0.0162012610406729,0.989730208077768,103,147,"cytoplasmic region","CC",1
"GO:0050912","GO:0050912",0.0166988018395078,1,9,9,"detection of chemical stimulus involved in sensory perception of taste","BP",1
"GO:1901657","GO:1901657",0.0172476741377368,0.993691969054985,33,40,"glycosyl compound metabolic process","BP",1
"GO:0004407","GO:0004407",0.0172513193368635,1,9,9,"histone deacetylase activity","MF",1
"GO:0033558","GO:0033558",0.0172513193368635,1,9,9,"protein lysine deacetylase activity","MF",1
"GO:0050911","GO:0050911",0.0173824933387819,0.99584466245637,21,24,"detection of chemical stimulus involved in sensory perception of smell","BP",1
"GO:0045504","GO:0045504",0.0180505537627145,0.997946178668873,13,14,"dynein heavy chain binding","MF",1
"GO:0009119","GO:0009119",0.018075844255292,0.995651013885484,21,24,"ribonucleoside metabolic process","BP",1
"GO:0034446","GO:0034446",0.0180771189093967,0.998029509589864,11,12,"substrate adhesion-dependent cell spreading","BP",1
"GO:0016059","GO:0016059",0.0181419198541276,0.996700877436195,15,17,"deactivation of rhodopsin mediated signaling","BP",1
"GO:0031253","GO:0031253",0.0182111606826047,0.991391888527362,46,60,"cell projection membrane","CC",1
"GO:0031503","GO:0031503",0.0185145446047173,0.991494580114799,42,55,"protein-containing complex localization","BP",1
"GO:0006986","GO:0006986",0.0186615965663,0.992821117934277,32,40,"response to unfolded protein","BP",1
"GO:0051959","GO:0051959",0.0195110507285012,0.996524190248167,13,15,"dynein light intermediate chain binding","MF",1
"GO:0035966","GO:0035966",0.0195570584971573,0.991127192962507,43,55,"response to topologically incorrect protein","BP",1
"GO:0009584","GO:0009584",0.0196335496927803,0.992874255564171,28,35,"detection of visible light","BP",1
"GO:0006886","GO:0006886",0.019705532734214,0.985389570874061,228,326,"intracellular protein transport","BP",1
"GO:0031023","GO:0031023",0.0203226424559861,0.98891395073789,61,83,"microtubule organizing center organization","BP",1
"GO:0032053","GO:0032053",0.0205388910637001,1,8,8,"ciliary basal body organization","BP",1
"GO:0070831","GO:0070831",0.0211335076958313,1,7,7,"basement membrane assembly","BP",1
"GO:0007186","GO:0007186",0.0215458311566293,0.984982834319596,152,217,"G protein-coupled receptor signaling pathway","BP",1
"GO:0050877","GO:0050877",0.0222057692631899,0.98284851524593,276,409,"nervous system process","BP",1
"GO:0061512","GO:0061512",0.0222104656177985,1,9,9,"protein localization to cilium","BP",1
"GO:0031256","GO:0031256",0.0225763162045984,0.98999442340032,38,49,"leading edge membrane","CC",1
"GO:0015749","GO:0015749",0.0227447637472114,0.995619590156926,16,18,"monosaccharide transmembrane transport","BP",1
"GO:0140312","GO:0140312",0.0232328518916686,0.997257508405996,12,13,"cargo adaptor activity","MF",1
"GO:0018095","GO:0018095",0.0246217291430535,1,9,9,"protein polyglutamylation","BP",1
"GO:0006911","GO:0006911",0.0246399499219991,0.995315610704609,14,16,"phagocytosis, engulfment","BP",1
"GO:0036402","GO:0036402",0.0249342455737865,1,9,9,"proteasome-activating activity","MF",1
"GO:0097602","GO:0097602",0.0257882078156045,0.996774047796096,14,15,"cullin family protein binding","MF",1
"GO:0007143","GO:0007143",0.0259139207966364,0.987734991804692,40,53,"female meiotic nuclear division","BP",1
"GO:0050953","GO:0050953",0.0263590079830149,0.992367629237087,20,24,"sensory perception of light stimulus","BP",1
"GO:0007028","GO:0007028",0.026457966245287,0.98565967233509,55,75,"cytoplasm organization","BP",1
"GO:0042073","GO:0042073",0.0267041153356322,0.993391071976501,17,20,"intraciliary transport","BP",1
"GO:0048525","GO:0048525",0.0269066922927273,1,8,8,"negative regulation of viral process","BP",1
"GO:0062129","GO:0062129",0.0269603845122814,0.984630414778469,76,98,"chitin-based extracellular matrix","CC",1
"GO:0046008","GO:0046008",0.0276859050297365,0.996596136218495,12,13,"regulation of female receptivity, post-mating","BP",1
"GO:0018200","GO:0018200",0.0277426789597514,0.994443328087127,16,18,"peptidyl-glutamic acid modification","BP",1
"GO:0007312","GO:0007312",0.0286501861319325,1,7,7,"oocyte nucleus migration involved in oocyte dorsal/ventral axis specification","BP",1
"GO:0007135","GO:0007135",0.0299067159244964,0.996332814274365,11,12,"meiosis II","BP",1
"GO:0016056","GO:0016056",0.0302432773166948,0.991119750118454,19,23,"rhodopsin mediated signaling pathway","BP",1
"GO:1990511","GO:1990511",0.0303175415798363,1,8,8,"piRNA biosynthetic process","BP",1
"GO:0042026","GO:0042026",0.0303972698764784,0.989842505724382,24,29,"protein refolding","BP",1
"GO:0009743","GO:0009743",0.030934361911615,0.987992978847798,29,36,"response to carbohydrate","BP",1
"GO:0000289","GO:0000289",0.0325724080389678,0.991733828917804,16,19,"nuclear-transcribed mRNA poly(A) tail shortening","BP",1
"GO:1905515","GO:1905515",0.0325931894537258,0.989139898868071,22,27,"non-motile cilium assembly","BP",1
"GO:0008242","GO:0008242",0.0326901281808882,1,8,8,"omega peptidase activity","MF",1
"GO:0005774","GO:0005774",0.0327057955893733,0.982838979721168,52,68,"vacuolar membrane","CC",1
"GO:0050884","GO:0050884",0.0329009691516247,1,7,7,"neuromuscular process controlling posture","BP",1
"GO:0046348","GO:0046348",0.0331618012944179,0.993197365572747,15,17,"amino sugar catabolic process","BP",1
"GO:1901072","GO:1901072",0.0331618012944179,0.993197365572747,15,17,"glucosamine-containing compound catabolic process","BP",1
"GO:0006605","GO:0006605",0.0332112819590148,0.978849231570655,96,130,"protein targeting","BP",1
"GO:0005874","GO:0005874",0.0332412946374513,0.979336937354743,79,111,"microtubule","CC",1
"GO:0003352","GO:0003352",0.0334732045186081,1,8,8,"regulation of cilium movement","BP",1
"GO:0019200","GO:0019200",0.0338222351469972,0.993033059310349,15,17,"carbohydrate kinase activity","MF",1
"GO:0016799","GO:0016799",0.0345373692259496,0.995522158813477,12,13,"hydrolase activity, hydrolyzing N-glycosyl compounds","MF",1
"GO:0070003","GO:0070003",0.0346566348394583,0.995502897291614,12,13,"threonine-type peptidase activity","MF",1
"GO:0034045","GO:0034045",0.0346993269171373,1,8,8,"phagophore assembly site membrane","CC",1
"GO:0008010","GO:0008010",0.0352321160158764,0.980815649556992,62,79,"structural constituent of chitin-based larval cuticle","MF",1
"GO:0007338","GO:0007338",0.0358999733637774,0.987941721796945,21,26,"single fertilization","BP",1
"GO:0007601","GO:0007601",0.0359973128318901,0.990685733679873,16,19,"visual perception","BP",1
"GO:0016614","GO:0016614",0.0361305284671048,0.977316631394379,88,119,"oxidoreductase activity, acting on CH-OH group of donors","MF",1
"GO:0004396","GO:0004396",0.0361401238451401,1,8,8,"hexokinase activity","MF",1
"GO:0008865","GO:0008865",0.0361401238451401,1,8,8,"fructokinase activity","MF",1
"GO:0006575","GO:0006575",0.0368931306489134,0.979100579252629,63,83,"cellular modified amino acid metabolic process","BP",1
"GO:0036158","GO:0036158",0.0372242853097764,0.995180391506638,11,12,"outer dynein arm assembly","BP",1
"GO:0009062","GO:0009062",0.0373316158288251,0.982936535728391,37,47,"fatty acid catabolic process","BP",1
"GO:0030312","GO:0030312",0.0375698765106584,0.972748649592924,164,232,"external encapsulating structure","CC",1
"GO:0006030","GO:0006030",0.037611865413038,0.990069459536334,17,20,"chitin metabolic process","BP",1
"GO:0030719","GO:0030719",0.0376151765349595,0.995116855129219,11,12,"P granule organization","BP",1
"GO:0045144","GO:0045144",0.0376933613341499,1,7,7,"meiotic sister chromatid segregation","BP",1
"GO:0051177","GO:0051177",0.0376933613341499,1,7,7,"meiotic sister chromatid cohesion","BP",1
"GO:0035092","GO:0035092",0.0377625703805527,1,8,8,"sperm DNA condensation","BP",1
"GO:0034284","GO:0034284",0.0387484492028283,0.991895737603132,14,16,"response to monosaccharide","BP",1
"GO:0072686","GO:0072686",0.0388755489184053,0.982387745088497,33,43,"mitotic spindle","CC",1
"GO:0007098","GO:0007098",0.0391626386352573,0.977487903976397,57,79,"centrosome cycle","BP",1
"GO:0043101","GO:0043101",0.0397447879983868,1,8,8,"purine-containing compound salvage","BP",1
"GO:0032527","GO:0032527",0.0398528414245115,1,7,7,"protein exit from endoplasmic reticulum","BP",1
"GO:0035725","GO:0035725",0.0400259778562239,0.980093138950887,40,53,"sodium ion transmembrane transport","BP",1
"GO:0051663","GO:0051663",0.0400782219406424,0.994834617190175,10,11,"oocyte nucleus localization involved in oocyte dorsal/ventral axis specification","BP",1
"GO:0072578","GO:0072578",0.0400975883150809,1,7,7,"neurotransmitter-gated ion channel clustering","BP",1
"GO:1902017","GO:1902017",0.0401026354062366,1,7,7,"regulation of cilium assembly","BP",1
"GO:0016641","GO:0016641",0.0409804365127718,1,8,8,"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor","MF",1
"GO:0046835","GO:0046835",0.0411692180190032,0.991273642459529,14,16,"carbohydrate phosphorylation","BP",1
"GO:0008645","GO:0008645",0.0414196002307314,0.994488534511696,11,12,"hexose transmembrane transport","BP",1
"GO:0099111","GO:0099111",0.0421058098138147,0.975433056498831,57,80,"microtubule-based transport","BP",1
"GO:0043652","GO:0043652",0.042375759626142,0.994457401441749,10,11,"engulfment of apoptotic cell","BP",1
"GO:0018992","GO:0018992",0.0423853148616465,1,7,7,"germ-line sex determination","BP",1
"GO:0036159","GO:0036159",0.0427340225205302,1,7,7,"inner dynein arm assembly","BP",1
"GO:0051647","GO:0051647",0.0437818274541253,0.980102877984127,30,40,"nucleus localization","BP",1
"GO:0051299","GO:0051299",0.0441947235686926,0.986388089495978,17,21,"centrosome separation","BP",1
"GO:0008637","GO:0008637",0.0444856196726142,0.993969413975866,11,12,"apoptotic mitochondrial changes","BP",1
"GO:0042559","GO:0042559",0.0448539852351724,0.993906298940191,11,12,"pteridine-containing compound biosynthetic process","BP",1
"GO:0016879","GO:0016879",0.0455508282745354,0.980522801297443,29,37,"ligase activity, forming carbon-nitrogen bonds","MF",1
"GO:0009881","GO:0009881",0.0459399577718802,0.993859790747606,10,11,"photoreceptor activity","MF",1
"GO:0043186","GO:0043186",0.0462525670789078,0.978640971196454,32,42,"P granule","CC",1
"GO:0002781","GO:0002781",0.0463314719470878,0.993793243887111,10,11,"antifungal peptide production","BP",1
"GO:0002788","GO:0002788",0.0463314719470878,0.993793243887111,10,11,"regulation of antifungal peptide production","BP",1
"GO:0015145","GO:0015145",0.0466133264648304,0.989840623273987,14,16,"monosaccharide transmembrane transporter activity","MF",1
"GO:0030990","GO:0030990",0.0466139140055463,0.989993255514823,13,15,"intraciliary transport particle","CC",1
"GO:0016747","GO:0016747",0.0470362288309236,0.967704603731985,113,158,"acyltransferase activity, transferring groups other than amino-acyl groups","MF",1
"GO:1901136","GO:1901136",0.0472589834766882,0.973843546011622,53,70,"carbohydrate derivative catabolic process","BP",1
"GO:0015914","GO:0015914",0.0475326730813143,0.984861146324835,19,23,"phospholipid transport","BP",1
"GO:0007097","GO:0007097",0.047566987226031,0.97995619225568,25,33,"nuclear migration","BP",1
"GO:2000677","GO:2000677",0.0476984843855476,1,6,6,"regulation of transcription regulatory region DNA binding","BP",1
"GO:0046085","GO:0046085",0.0478399378978957,1,7,7,"adenosine metabolic process","BP",1
"GO:0005179","GO:0005179",0.0482834270616676,0.979916736559882,30,37,"hormone activity","MF",1
"GO:0022400","GO:0022400",0.0484943478371665,0.986840883501839,15,18,"regulation of rhodopsin mediated signaling pathway","BP",1
