"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0071732","GO:0071732",0.000682652225816109,1,4,4,"cellular response to nitric oxide","BP",0.396518545365287
"GO:1902170","GO:1902170",0.000682652225816109,1,4,4,"cellular response to reactive nitrogen species","BP",0.396518545365287
"GO:0016332","GO:0016332",0.000782256481262384,1,4,4,"establishment or maintenance of polarity of embryonic epithelium","BP",0.422012427410576
"GO:0006399","GO:0006399",0.000799197159596512,0.999616146668783,36,132,"tRNA metabolic process","BP",0.422012427410576
"GO:1990834","GO:1990834",0.000946982841234581,0.999924793738407,6,9,"response to odorant","BP",0.478308681157484
"GO:1903051","GO:1903051",0.0009927525877034,0.999920379088009,6,9,"negative regulation of proteolysis involved in protein catabolic process","BP",0.4805336171396
"GO:0015144","GO:0015144",0.00110418092334402,0.99973228867033,12,29,"carbohydrate transmembrane transporter activity","MF",0.5130907914595
"GO:0003674","GO:0003674",0.00143154463549558,0.998920940233174,1606,9664,"molecular_function","MF",0.639625155021238
"GO:0015749","GO:0015749",0.00150488965180827,0.999720521891911,9,19,"monosaccharide transmembrane transport","BP",0.64749270685395
"GO:0015038","GO:0015038",0.00172714885270768,0.999893320341834,5,7,"glutathione disulfide oxidoreductase activity","MF",0.694125693618344
"GO:0032435","GO:0032435",0.00179252567862187,0.999888269036509,5,7,"negative regulation of proteasomal ubiquitin-dependent protein catabolic process","BP",0.694125693618344
"GO:1901799","GO:1901799",0.00179252567862187,0.999888269036509,5,7,"negative regulation of proteasomal protein catabolic process","BP",0.694125693618344
"GO:0007193","GO:0007193",0.00190573145612031,0.999682309848183,8,16,"adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","BP",0.71415749437902
"GO:0034219","GO:0034219",0.00233920490873931,0.999523504672207,9,20,"carbohydrate transmembrane transport","BP",0.849204482025767
"GO:0140101","GO:0140101",0.00247569791464337,0.998969208877388,22,74,"catalytic activity, acting on a tRNA","MF",0.871520687103396
"GO:0015145","GO:0015145",0.00289063352659927,0.999465645166579,8,17,"monosaccharide transmembrane transporter activity","MF",0.901860531455055
"GO:0047045","GO:0047045",0.00291848404231041,0.999892374937862,4,5,"testosterone 17-beta-dehydrogenase (NADP+) activity","MF",0.901860531455055
"GO:0016672","GO:0016672",0.00296211560878418,0.999890281632838,4,5,"oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor","MF",0.901860531455055
"GO:0033426","GO:0033426",0.00297240692747354,0.99988978648937,4,5,"CAC codon-amino acid adaptor activity","MF",0.901860531455055
"GO:0007000","GO:0007000",0.00309546021395787,0.999883825219485,4,5,"nucleolus organization","BP",0.901860531455055
"GO:0031000","GO:0031000",0.00309801741572729,0.999883700544801,4,5,"response to caffeine","BP",0.901860531455055
"GO:0015347","GO:0015347",0.00318294583710573,0.999879541854955,4,5,"sodium-independent organic anion transmembrane transporter activity","MF",0.901860531455055
"GO:0043252","GO:0043252",0.00318294583710573,0.999879541854955,4,5,"sodium-independent organic anion transport","BP",0.901860531455055
"GO:0071944","GO:0071944",0.00332295428828116,0.997332343882052,291,1550,"cell periphery","CC",0.91911333254672
"GO:0140053","GO:0140053",0.00358103088567754,0.998220054521578,30,114,"mitochondrial gene expression","BP",0.938795818900913
"GO:0016592","GO:0016592",0.0040999994634016,0.998863364256281,11,29,"mediator complex","CC",0.938795818900913
"GO:2000059","GO:2000059",0.00414600017876467,0.999614224270904,5,8,"negative regulation of ubiquitin-dependent protein catabolic process","BP",0.938795818900913
"GO:0001883","GO:0001883",0.00416033792445081,1,3,3,"purine nucleoside binding","MF",0.938795818900913
"GO:0051725","GO:0051725",0.00416033792445081,1,3,3,"protein de-ADP-ribosylation","BP",0.938795818900913
"GO:0140291","GO:0140291",0.00416033792445081,1,3,3,"peptidyl-glutamate ADP-deribosylation","BP",0.938795818900913
"GO:0140293","GO:0140293",0.00416033792445081,1,3,3,"ADP-ribosylglutamate hydrolase activity","MF",0.938795818900913
"GO:0005402","GO:0005402",0.0042534605792265,1,3,3,"carbohydrate:cation symporter activity","MF",0.938795818900913
"GO:0030906","GO:0030906",0.00427599632821984,1,3,3,"retromer, cargo-selective complex","CC",0.938795818900913
"GO:0000110","GO:0000110",0.00427777195176563,1,3,3,"nucleotide-excision repair factor 1 complex","CC",0.938795818900913
"GO:0070569","GO:0070569",0.0042830488423645,1,3,3,"uridylyltransferase activity","MF",0.938795818900913
"GO:0008033","GO:0008033",0.00454936047123034,0.997944287838008,23,82,"tRNA processing","BP",0.97870223322746
"GO:0032543","GO:0032543",0.00468624374912626,0.997792698545652,25,92,"mitochondrial translation","BP",0.98597042288722
"GO:0006400","GO:0006400",0.00479022862680898,0.998143854512363,17,55,"tRNA modification","BP",0.98597042288722
"GO:0098858","GO:0098858",0.0048377648364097,0.998524865656754,12,33,"actin-based cell projection","CC",0.98597042288722
"GO:0009451","GO:0009451",0.00522124969408357,0.997474976411264,26,97,"RNA modification","BP",1
"GO:0051130","GO:0051130",0.00548046459952651,0.996676039527326,50,215,"positive regulation of cellular component organization","BP",1
"GO:0050916","GO:0050916",0.00567371793469935,0.998953833944169,7,15,"sensory perception of sweet taste","BP",1
"GO:0004035","GO:0004035",0.00678515103294171,0.998933248518192,6,12,"alkaline phosphatase activity","MF",1
"GO:0042575","GO:0042575",0.00686547424799234,0.99891776947792,6,12,"DNA polymerase complex","CC",1
"GO:0043271","GO:0043271",0.00699514249735558,0.998892690894872,6,12,"negative regulation of ion transport","BP",1
"GO:0006513","GO:0006513",0.0072071158047412,0.998851457192502,6,12,"protein monoubiquitination","BP",1
"GO:0051119","GO:0051119",0.00727335469549873,0.997938115954053,10,27,"sugar transmembrane transporter activity","MF",1
"GO:0033443","GO:0033443",0.0077725128798784,0.999427646055024,4,6,"AAA codon-amino acid adaptor activity","MF",1
"GO:0044089","GO:0044089",0.007814282814424,0.995914433270182,29,113,"positive regulation of cellular component biogenesis","BP",1
"GO:0001725","GO:0001725",0.00799621466959375,0.999016086061474,5,9,"stress fiber","CC",1
"GO:0042641","GO:0042641",0.00799621466959375,0.999016086061474,5,9,"actomyosin","CC",1
"GO:0097517","GO:0097517",0.00799621466959375,0.999016086061474,5,9,"contractile actin filament bundle","CC",1
"GO:0042177","GO:0042177",0.00801506325601355,0.999013165229817,5,9,"negative regulation of protein catabolic process","BP",1
"GO:0090630","GO:0090630",0.00808801683839115,0.99766852683674,10,27,"activation of GTPase activity","BP",1
"GO:0005884","GO:0005884",0.00809218658034222,0.997667134797696,10,27,"actin filament","CC",1
"GO:0015149","GO:0015149",0.00862279351647421,0.998220664647897,7,16,"hexose transmembrane transporter activity","MF",1
"GO:0003684","GO:0003684",0.00884009903017085,0.998166579818813,7,16,"damaged DNA binding","MF",1
"GO:0005230","GO:0005230",0.00956885191537647,0.996925158549539,11,32,"extracellular ligand-gated ion channel activity","MF",1
"GO:0022824","GO:0022824",0.00956885191537647,0.996925158549539,11,32,"transmitter-gated ion channel activity","MF",1
"GO:0022835","GO:0022835",0.00956885191537647,0.996925158549539,11,32,"transmitter-gated channel activity","MF",1
"GO:0005759","GO:0005759",0.010119782451757,0.994514589899246,30,122,"mitochondrial matrix","CC",1
"GO:0007188","GO:0007188",0.0106578798906508,0.995588856724786,16,54,"adenylate cyclase-modulating G protein-coupled receptor signaling pathway","BP",1
"GO:0140098","GO:0140098",0.011959452709465,0.992497341447008,47,210,"catalytic activity, acting on RNA","MF",1
"GO:0005231","GO:0005231",0.0126823496581382,0.997101034800799,7,17,"excitatory extracellular ligand-gated ion channel activity","MF",1
"GO:0050909","GO:0050909",0.0135981447418364,0.993671189002105,19,70,"sensory perception of taste","BP",1
"GO:0003779","GO:0003779",0.0142678401889593,0.992328505453201,27,107,"actin binding","MF",1
"GO:0006545","GO:0006545",0.0147481091767317,0.999324340473867,3,4,"glycine biosynthetic process","BP",1
"GO:0061964","GO:0061964",0.014763038516469,0.999323384433425,3,4,"negative regulation of entry into reproductive diapause","BP",1
"GO:0048255","GO:0048255",0.0148381854301617,0.999318566084462,3,4,"mRNA stabilization","BP",1
"GO:1902373","GO:1902373",0.0148381854301617,0.999318566084462,3,4,"negative regulation of mRNA catabolic process","BP",1
"GO:0006450","GO:0006450",0.0149128126373444,0.999313770981178,3,4,"regulation of translational fidelity","BP",1
"GO:0000109","GO:0000109",0.0149865277539619,0.999309024648837,3,4,"nucleotide-excision repair complex","CC",1
"GO:0008527","GO:0008527",0.0149905458754406,0.99370743244421,15,52,"taste receptor activity","MF",1
"GO:1900363","GO:1900363",0.0151881619955742,0.999295992183182,3,4,"regulation of mRNA polyadenylation","BP",1
"GO:0016080","GO:0016080",0.0153069497878332,0.999288280477295,3,4,"synaptic vesicle targeting","BP",1
"GO:0016917","GO:0016917",0.015513821660775,0.99927479059565,3,4,"GABA receptor activity","MF",1
"GO:0060323","GO:0060323",0.0155892571037778,0.999269852727226,3,4,"head morphogenesis","BP",1
"GO:0061668","GO:0061668",0.0156041384862427,0.998296443454561,4,7,"mitochondrial ribosome assembly","BP",1
"GO:0007189","GO:0007189",0.0156521370606398,0.994201416734614,12,38,"adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP",1
"GO:0099638","GO:0099638",0.016027385262621,0.999240976424081,3,4,"endosome to plasma membrane protein transport","BP",1
"GO:0030594","GO:0030594",0.0162524847621639,0.993630309448634,13,43,"neurotransmitter receptor activity","MF",1
"GO:0000314","GO:0000314",0.0163204280560384,0.995002443259709,9,26,"organellar small ribosomal subunit","CC",1
"GO:0005763","GO:0005763",0.0163204280560384,0.995002443259709,9,26,"mitochondrial small ribosomal subunit","CC",1
"GO:0061099","GO:0061099",0.0163259781952852,0.998191863440158,4,7,"negative regulation of protein tyrosine kinase activity","BP",1
"GO:0000313","GO:0000313",0.0165648568134612,0.992287682997512,18,67,"organellar ribosome","CC",1
"GO:0005761","GO:0005761",0.0165648568134612,0.992287682997512,18,67,"mitochondrial ribosome","CC",1
"GO:0070273","GO:0070273",0.0168379566992426,0.998116736482631,4,7,"phosphatidylinositol-4-phosphate binding","MF",1
"GO:0035003","GO:0035003",0.0169516583471463,0.998099946561545,4,7,"subapical complex","CC",1
"GO:1903146","GO:1903146",0.0169874516545734,0.998094653213041,4,7,"regulation of autophagy of mitochondrion","BP",1
"GO:0035070","GO:0035070",0.0175140210536918,0.99413523512767,10,30,"salivary gland histolysis","BP",1
"GO:0045874","GO:0045874",0.0175471188377599,0.998011399199728,4,7,"positive regulation of sevenless signaling pathway","BP",1
"GO:0007303","GO:0007303",0.0177311069307668,0.996253326520594,6,14,"cytoplasmic transport, nurse cell to oocyte","BP",1
"GO:0010563","GO:0010563",0.0181720855525971,0.992448649483617,14,48,"negative regulation of phosphorus metabolic process","BP",1
"GO:0045936","GO:0045936",0.0181720855525971,0.992448649483617,14,48,"negative regulation of phosphate metabolic process","BP",1
"GO:0016810","GO:0016810",0.0188296756302645,0.990686557607059,20,77,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","MF",1
"GO:0060033","GO:0060033",0.0190455852039157,0.992035272472744,14,48,"anatomical structure regression","BP",1
"GO:0031226","GO:0031226",0.0212316596517668,0.984326204089317,90,450,"intrinsic component of plasma membrane","CC",1
"GO:0002161","GO:0002161",0.0216345775914657,0.996073976252976,5,11,"aminoacyl-tRNA editing activity","MF",1
"GO:0010923","GO:0010923",0.0218844449592093,0.996016144560635,5,11,"negative regulation of phosphatase activity","BP",1
"GO:0032432","GO:0032432",0.0229577244516038,0.995765553662457,5,11,"actin filament bundle","CC",1
"GO:0007380","GO:0007380",0.0232504781695362,0.995696595703522,5,11,"specification of segmental identity, head","BP",1
"GO:0000049","GO:0000049",0.0233785626175195,0.992948510563265,8,23,"tRNA binding","MF",1
"GO:0002098","GO:0002098",0.0237501944966914,0.994478804136392,6,15,"tRNA wobble uridine modification","BP",1
"GO:0035305","GO:0035305",0.0240801688208034,0.994383406795705,6,15,"negative regulation of dephosphorylation","BP",1
"GO:0042558","GO:0042558",0.0242342522936364,0.993418168543515,7,19,"pteridine-containing compound metabolic process","BP",1
"GO:0016645","GO:0016645",0.0242537118490788,0.993411734438262,7,19,"oxidoreductase activity, acting on the CH-NH group of donors","MF",1
"GO:0005887","GO:0005887",0.0244887408282473,0.981888561006825,87,436,"integral component of plasma membrane","CC",1
"GO:0042586","GO:0042586",0.0258068775156183,1,2,2,"peptide deformylase activity","MF",1
"GO:0043686","GO:0043686",0.0258068775156183,1,2,2,"co-translational protein modification","BP",1
"GO:0004526","GO:0004526",0.025854218251952,1,2,2,"ribonuclease P activity","MF",1
"GO:0046655","GO:0046655",0.0259343856950683,1,2,2,"folic acid metabolic process","BP",1
"GO:0035510","GO:0035510",0.0259543445001009,1,2,2,"DNA dealkylation","BP",1
"GO:0003948","GO:0003948",0.0259686300055258,1,2,2,"N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity","MF",1
"GO:0052652","GO:0052652",0.0260023689879764,0.991989369344288,8,23,"cyclic purine nucleotide metabolic process","BP",1
"GO:0004140","GO:0004140",0.0260314061673063,1,2,2,"dephospho-CoA kinase activity","MF",1
"GO:0004586","GO:0004586",0.0260492523607257,1,2,2,"ornithine decarboxylase activity","MF",1
"GO:0009445","GO:0009445",0.0260492523607257,1,2,2,"putrescine metabolic process","BP",1
"GO:0009446","GO:0009446",0.0260492523607257,1,2,2,"putrescine biosynthetic process","BP",1
"GO:0033387","GO:0033387",0.0260492523607257,1,2,2,"putrescine biosynthetic process from ornithine","BP",1
"GO:0010507","GO:0010507",0.0261287504749095,0.992786186347595,7,19,"negative regulation of autophagy","BP",1
"GO:0004315","GO:0004315",0.026139635652739,1,2,2,"3-oxoacyl-[acyl-carrier-protein] synthase activity","MF",1
"GO:0000010","GO:0000010",0.0261523744593496,1,2,2,"trans-hexaprenyltranstransferase activity","MF",1
"GO:0004332","GO:0004332",0.0261523744593496,1,2,2,"fructose-bisphosphate aldolase activity","MF",1
"GO:0005351","GO:0005351",0.0261523744593496,1,2,2,"carbohydrate:proton symporter activity","MF",1
"GO:0005693","GO:0005693",0.0261523744593496,1,2,2,"U12 snRNP","CC",1
"GO:0008506","GO:0008506",0.0261523744593496,1,2,2,"sucrose:proton symporter activity","MF",1
"GO:0008515","GO:0008515",0.0261523744593496,1,2,2,"sucrose transmembrane transporter activity","MF",1
"GO:0009669","GO:0009669",0.0261523744593496,1,2,2,"sucrose:cation symporter activity","MF",1
"GO:0015770","GO:0015770",0.0261523744593496,1,2,2,"sucrose transport","BP",1
"GO:0034722","GO:0034722",0.0261523744593496,1,2,2,"gamma-glutamyl-peptidase activity","MF",1
"GO:0035013","GO:0035013",0.0261523744593496,1,2,2,"myosuppressin receptor activity","MF",1
"GO:0036401","GO:0036401",0.0261523744593496,1,2,2,"pyrokinin receptor activity","MF",1
"GO:0071320","GO:0071320",0.0261523744593496,1,2,2,"cellular response to cAMP","BP",1
"GO:0035633","GO:0035633",0.0261702117401873,1,2,2,"maintenance of blood-brain barrier","BP",1
"GO:0098780","GO:0098780",0.0261922583710214,1,2,2,"response to mitochondrial depolarisation","BP",1
"GO:1903599","GO:1903599",0.0261922583710214,1,2,2,"positive regulation of autophagy of mitochondrion","BP",1
"GO:0070935","GO:0070935",0.0261951469416864,1,2,2,"3'-UTR-mediated mRNA stabilization","BP",1
"GO:0001096","GO:0001096",0.0262206581601514,1,2,2,"TFIIF-class transcription factor complex binding","MF",1
"GO:0005674","GO:0005674",0.0262206581601514,1,2,2,"transcription factor TFIIF complex","CC",1
"GO:0070990","GO:0070990",0.0263278531331877,1,2,2,"snRNP binding","MF",1
"GO:0050265","GO:0050265",0.0263398555595164,1,2,2,"RNA uridylyltransferase activity","MF",1
"GO:0003031","GO:0003031",0.0263444529325212,1,2,2,"detection of carbon dioxide","BP",1
"GO:1990188","GO:1990188",0.0263763869018744,1,2,2,"euchromatin binding","MF",1
"GO:0035242","GO:0035242",0.0264766437210471,1,2,2,"protein-arginine omega-N asymmetric methyltransferase activity","MF",1
"GO:0034416","GO:0034416",0.0264821662105364,1,2,2,"bisphosphoglycerate phosphatase activity","MF",1
"GO:0034417","GO:0034417",0.0264821662105364,1,2,2,"bisphosphoglycerate 3-phosphatase activity","MF",1
"GO:0001098","GO:0001098",0.0266466657694721,0.99029878219813,10,32,"basal transcription machinery binding","MF",1
"GO:0001099","GO:0001099",0.0266466657694721,0.99029878219813,10,32,"basal RNA polymerase II transcription machinery binding","MF",1
"GO:0031144","GO:0031144",0.0266678825676351,1,2,2,"proteasome localization","BP",1
"GO:0004890","GO:0004890",0.0267279617786403,1,2,2,"GABA-A receptor activity","MF",1
"GO:0022851","GO:0022851",0.0267279617786403,1,2,2,"GABA-gated chloride ion channel activity","MF",1
"GO:0005760","GO:0005760",0.0267652428333492,1,2,2,"gamma DNA polymerase complex","CC",1
"GO:0019749","GO:0019749",0.0268304554317556,1,2,2,"cytoskeleton-dependent cytoplasmic transport, nurse cell to oocyte","BP",1
"GO:0008200","GO:0008200",0.0268377431097072,1,2,2,"ion channel inhibitor activity","MF",1
"GO:0016248","GO:0016248",0.0268377431097072,1,2,2,"channel inhibitor activity","MF",1
"GO:0007185","GO:0007185",0.0268632179463832,1,2,2,"transmembrane receptor protein tyrosine phosphatase signaling pathway","BP",1
"GO:0016811","GO:0016811",0.0272118297639062,0.988405059050431,13,46,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","MF",1
"GO:0031931","GO:0031931",0.0272737477930476,1,2,2,"TORC1 complex","CC",1
"GO:0007383","GO:0007383",0.0274553446800911,1,2,2,"specification of segmental identity, antennal segment","BP",1
"GO:1904071","GO:1904071",0.0276144713664794,1,2,2,"presynaptic active zone assembly","BP",1
"GO:0090052","GO:0090052",0.0276600315808586,1,2,2,"regulation of pericentric heterochromatin formation","BP",1
"GO:0006544","GO:0006544",0.0276889397016551,0.995979538561045,4,8,"glycine metabolic process","BP",1
"GO:0030018","GO:0030018",0.0276925670915726,0.989257066430379,11,36,"Z disc","CC",1
"GO:0008349","GO:0008349",0.0277078303333498,1,2,2,"MAP kinase kinase kinase kinase activity","MF",1
"GO:0010638","GO:0010638",0.0277684301367956,0.984870008193827,23,94,"positive regulation of organelle organization","BP",1
"GO:0062237","GO:0062237",0.0282582813648142,1,2,2,"protein localization to postsynapse","BP",1
"GO:0098877","GO:0098877",0.0282582813648142,1,2,2,"neurotransmitter receptor transport to plasma membrane","BP",1
"GO:0098887","GO:0098887",0.0282582813648142,1,2,2,"neurotransmitter receptor transport, endosome to postsynaptic membrane","BP",1
"GO:0098968","GO:0098968",0.0282582813648142,1,2,2,"neurotransmitter receptor transport postsynaptic membrane to endosome","BP",1
"GO:0098969","GO:0098969",0.0282582813648142,1,2,2,"neurotransmitter receptor transport to postsynaptic membrane","BP",1
"GO:0099639","GO:0099639",0.0282582813648142,1,2,2,"neurotransmitter receptor transport, endosome to plasma membrane","BP",1
"GO:1903539","GO:1903539",0.0282582813648142,1,2,2,"protein localization to postsynaptic membrane","BP",1
"GO:1903540","GO:1903540",0.0282582813648142,1,2,2,"establishment of protein localization to postsynaptic membrane","BP",1
"GO:0050732","GO:0050732",0.0283722695114098,0.995847262825994,4,8,"negative regulation of peptidyl-tyrosine phosphorylation","BP",1
"GO:0061097","GO:0061097",0.0283722695114098,0.995847262825994,4,8,"regulation of protein tyrosine kinase activity","BP",1
"GO:0001091","GO:0001091",0.0285679776782918,0.995809171597634,4,8,"RNA polymerase II general transcription initiation factor binding","MF",1
"GO:0140640","GO:0140640",0.0293133644638732,0.979375929884721,61,297,"catalytic activity, acting on a nucleic acid","MF",1
"GO:0007286","GO:0007286",0.0301707122493302,0.983403419094683,23,95,"spermatid development","BP",1
"GO:0140104","GO:0140104",0.0307360910243056,0.990112483356693,8,24,"molecular carrier activity","MF",1
"GO:0099529","GO:0099529",0.0310124661192747,0.990005453744222,8,24,"neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential","MF",1
"GO:1904315","GO:1904315",0.0310124661192747,0.990005453744222,8,24,"transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential","MF",1
"GO:0043039","GO:0043039",0.0313241167503752,0.988207771807572,10,33,"tRNA aminoacylation","BP",1
"GO:0042278","GO:0042278",0.0320118702530841,0.99063249914408,7,20,"purine nucleoside metabolic process","BP",1
"GO:0036265","GO:0036265",0.0322104590580327,0.997088266356557,3,5,"RNA (guanine-N7)-methylation","BP",1
"GO:0035071","GO:0035071",0.0322959953162769,0.989505648806617,8,24,"salivary gland cell autophagic cell death","BP",1
"GO:0048102","GO:0048102",0.0322959953162769,0.989505648806617,8,24,"autophagic cell death","BP",1
"GO:0016790","GO:0016790",0.0324030351171425,0.993171069900039,5,12,"thiolester hydrolase activity","MF",1
"GO:0055116","GO:0055116",0.0324749303482257,0.997054449154409,3,5,"entry into reproductive diapause","BP",1
"GO:0061963","GO:0061963",0.0324749303482257,0.997054449154409,3,5,"regulation of entry into reproductive diapause","BP",1
"GO:0015937","GO:0015937",0.0325903230607204,0.997039656384742,3,5,"coenzyme A biosynthetic process","BP",1
"GO:0006760","GO:0006760",0.0326165135118069,0.993113371322397,5,12,"folic acid-containing compound metabolic process","BP",1
"GO:0070131","GO:0070131",0.032621257114415,0.997035686894676,3,5,"positive regulation of mitochondrial translation","BP",1
"GO:0050886","GO:0050886",0.0326567839340793,0.997031126024068,3,5,"endocrine process","BP",1
"GO:0016289","GO:0016289",0.0327063611252079,0.997024757762323,3,5,"CoA hydrolase activity","MF",1
"GO:0015154","GO:0015154",0.0327813480029117,0.997015117561163,3,5,"disaccharide transmembrane transporter activity","MF",1
"GO:0015157","GO:0015157",0.0327813480029117,0.997015117561163,3,5,"oligosaccharide transmembrane transporter activity","MF",1
"GO:0016647","GO:0016647",0.0328928309601387,0.997000767629881,3,5,"oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor","MF",1
"GO:0046592","GO:0046592",0.0328928309601387,0.997000767629881,3,5,"polyamine oxidase activity","MF",1
"GO:0002097","GO:0002097",0.0329019579304551,0.991544270917722,6,16,"tRNA wobble base modification","BP",1
"GO:0042805","GO:0042805",0.0329173708258429,0.996997606029277,3,5,"actinin binding","MF",1
"GO:0051393","GO:0051393",0.0329173708258429,0.996997606029277,3,5,"alpha-actinin binding","MF",1
"GO:0030904","GO:0030904",0.0329518308787063,0.996993164615934,3,5,"retromer complex","CC",1
"GO:0072357","GO:0072357",0.0330102132362904,0.996985635312609,3,5,"PTW/PP1 phosphatase complex","CC",1
"GO:0033683","GO:0033683",0.0330887828524707,0.996975493341164,3,5,"nucleotide-excision repair, DNA incision","BP",1
"GO:0001882","GO:0001882",0.0331351477573854,0.996969503483854,3,5,"nucleoside binding","MF",1
"GO:0036297","GO:0036297",0.0333304761096106,0.992919573341191,5,12,"interstrand cross-link repair","BP",1
"GO:0008241","GO:0008241",0.0333972442062259,0.996935574358958,3,5,"peptidyl-dipeptidase activity","MF",1
"GO:0008074","GO:0008074",0.0334597536099467,0.996927465045298,3,5,"guanylate cyclase complex, soluble","CC",1
"GO:0031674","GO:0031674",0.0335534882715414,0.986505839391051,11,37,"I band","CC",1
"GO:0006903","GO:0006903",0.0336989821974718,0.992819050147562,5,12,"vesicle targeting","BP",1
"GO:0009190","GO:0009190",0.0337524440583095,0.988933152204962,8,24,"cyclic nucleotide biosynthetic process","BP",1
"GO:0015036","GO:0015036",0.0338500492614111,0.98631175217528,11,38,"disulfide oxidoreductase activity","MF",1
"GO:0008046","GO:0008046",0.0338617239336438,0.996875159011407,3,5,"axon guidance receptor activity","MF",1
"GO:0035285","GO:0035285",0.0348045525995165,0.989623268399536,7,20,"appendage segmentation","BP",1
"GO:0036011","GO:0036011",0.0348045525995165,0.989623268399536,7,20,"imaginal disc-derived leg segmentation","BP",1
"GO:0045176","GO:0045176",0.0348749836559182,0.992496024251315,5,12,"apical protein localization","BP",1
"GO:0032968","GO:0032968",0.0354803414862934,0.990709011586147,6,16,"positive regulation of transcription elongation by RNA polymerase II","BP",1
"GO:0004197","GO:0004197",0.0355249694636317,0.987169547849342,9,29,"cysteine-type endopeptidase activity","MF",1
"GO:0006171","GO:0006171",0.0356092840220205,0.992292625132425,5,12,"cAMP biosynthetic process","BP",1
"GO:0045501","GO:0045501",0.0357412135835644,0.992255944008989,5,12,"regulation of sevenless signaling pathway","BP",1
"GO:0016327","GO:0016327",0.0375010668883671,0.98862982912183,7,20,"apicolateral plasma membrane","CC",1
"GO:0034331","GO:0034331",0.0378745407034254,0.989918543938064,6,16,"cell junction maintenance","BP",1
"GO:0043038","GO:0043038",0.03814854460915,0.985056724505873,10,34,"amino acid activation","BP",1
"GO:0051301","GO:0051301",0.039748310950932,0.973108364214371,45,213,"cell division","BP",1
"GO:0031334","GO:0031334",0.0406344391850564,0.986040261326729,8,25,"positive regulation of protein-containing complex assembly","BP",1
"GO:0048515","GO:0048515",0.0414135309912116,0.976060373096742,24,103,"spermatid differentiation","BP",1
"GO:0006520","GO:0006520",0.0417957980452856,0.974430433850428,29,130,"cellular amino acid metabolic process","BP",1
"GO:0043414","GO:0043414",0.0422514876724294,0.975203484124699,25,109,"macromolecule methylation","BP",1
"GO:0009975","GO:0009975",0.0424767060390538,0.985271681334837,8,25,"cyclase activity","MF",1
"GO:0016849","GO:0016849",0.0424925742503524,0.985265027509994,8,25,"phosphorus-oxygen lyase activity","MF",1
