"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0007560","GO:0007560",5.2015157558112e-05,0.999966879154494,168,391,"imaginal disc morphogenesis","BP",0.00537137056235052
"GO:0048563","GO:0048563",5.2015157558112e-05,0.999966879154494,168,391,"post-embryonic animal organ morphogenesis","BP",0.00537137056235052
"GO:0007552","GO:0007552",5.35304993765574e-05,0.999964689778179,193,459,"metamorphosis","BP",0.00547936313355306
"GO:0023057","GO:0023057",6.18416768711037e-05,0.999960564899398,160,379,"negative regulation of signaling","BP",0.0062750480644253
"GO:0048519","GO:0048519",6.86734408675587e-05,0.999946325717175,528,1432,"negative regulation of biological process","BP",0.00690819294382364
"GO:0030163","GO:0030163",7.36903706054035e-05,0.999953423343166,150,370,"protein catabolic process","BP",0.00734951226149106
"GO:0006091","GO:0006091",7.69873488619179e-05,0.99995617295857,99,232,"generation of precursor metabolites and energy","BP",0.00761326588025187
"GO:0010498","GO:0010498",7.92134500940136e-05,0.999953688156233,109,256,"proteasomal protein catabolic process","BP",0.00776757772392475
"GO:0035220","GO:0035220",8.59796262501858e-05,0.999944793853014,161,374,"wing disc development","BP",0.00836080215594515
"GO:0048584","GO:0048584",8.82393216642074e-05,0.99993956279871,211,523,"positive regulation of response to stimulus","BP",0.00850962516115402
"GO:0044283","GO:0044283",9.49075686638383e-05,0.999947726893251,86,197,"small molecule biosynthetic process","BP",0.00906249333915716
"GO:0005783","GO:0005783",9.57761422596818e-05,0.999935772629554,184,474,"endoplasmic reticulum","CC",0.00906249333915716
"GO:0008340","GO:0008340",9.63020973567133e-05,0.999949531270944,76,165,"determination of adult lifespan","BP",0.00906249333915716
"GO:0048749","GO:0048749",9.90492662163077e-05,0.99993634554197,159,369,"compound eye development","BP",0.00924644709982476
"GO:0043161","GO:0043161",0.000101968495887178,0.99994085986957,103,240,"proteasome-mediated ubiquitin-dependent protein catabolic process","BP",0.0094434157024403
"GO:0005832","GO:0005832",0.000106292983296506,1,8,8,"chaperonin-containing T-complex","CC",0.00976640017391278
"GO:0009060","GO:0009060",0.000115373040094368,0.999943426783062,61,134,"aerobic respiration","BP",0.010517875037978
"GO:0043632","GO:0043632",0.0001178269707726,0.999925716245056,137,337,"modification-dependent macromolecule catabolic process","BP",0.0106583172243835
"GO:0010648","GO:0010648",0.00013003125337886,0.999915251272701,159,381,"negative regulation of cell communication","BP",0.0116718053513686
"GO:0016053","GO:0016053",0.00013608950493174,0.999938169762725,51,106,"organic acid biosynthetic process","BP",0.0120149455804996
"GO:0046394","GO:0046394",0.00013608950493174,0.999938169762725,51,106,"carboxylic acid biosynthetic process","BP",0.0120149455804996
"GO:0034661","GO:0034661",0.000136942991019492,0.999980703501602,14,19,"ncRNA catabolic process","BP",0.0120149455804996
"GO:0019222","GO:0019222",0.000145219432828402,0.999881632960221,718,2015,"regulation of metabolic process","BP",0.0126460116542882
"GO:0000049","GO:0000049",0.000149920746194303,0.999963773054961,21,33,"tRNA binding","MF",0.0129587050914172
"GO:0048869","GO:0048869",0.000156166307385931,0.999874975585081,588,1590,"cellular developmental process","BP",0.0133992988300472
"GO:0040003","GO:0040003",0.000159160999328535,0.99991804423541,65,151,"chitin-based cuticle development","BP",0.013556567161786
"GO:0030154","GO:0030154",0.000180861575314124,0.999854866342588,587,1589,"cell differentiation","BP",0.0152932878430472
"GO:0016769","GO:0016769",0.000183542361269857,0.999976862242307,13,17,"transferase activity, transferring nitrogenous groups","MF",0.0154083152061724
"GO:0045333","GO:0045333",0.000226532625612863,0.999883530247995,63,142,"cellular respiration","BP",0.0188814943448321
"GO:0006414","GO:0006414",0.000230000236311536,0.999952157262889,17,26,"translational elongation","BP",0.0190345585639668
"GO:0006790","GO:0006790",0.000242909803316194,0.999885216554048,52,109,"sulfur compound metabolic process","BP",0.0199613696823709
"GO:0080134","GO:0080134",0.000249794109726074,0.999840395821787,131,316,"regulation of response to stress","BP",0.0203835487160389
"GO:0006511","GO:0006511",0.000273189903620274,0.99982442318318,131,324,"ubiquitin-dependent protein catabolic process","BP",0.022090994199094
"GO:0051603","GO:0051603",0.000274504598411915,0.99982059104439,140,351,"proteolysis involved in protein catabolic process","BP",0.022090994199094
"GO:0007447","GO:0007447",0.0002914054351798,0.999861645305611,54,106,"imaginal disc pattern formation","BP",0.0232904796103636
"GO:0006119","GO:0006119",0.000310633212626747,0.999853172038099,49,107,"oxidative phosphorylation","BP",0.0244659462889343
"GO:0042254","GO:0042254",0.000311404282612827,0.999820018934727,84,208,"ribosome biogenesis","BP",0.0244659462889343
"GO:0009952","GO:0009952",0.000312402604940544,0.999821852384137,85,188,"anterior/posterior pattern specification","BP",0.0244659462889343
"GO:0003002","GO:0003002",0.000322089253567368,0.999775769255494,192,471,"regionalization","BP",0.0250563966658508
"GO:0006120","GO:0006120",0.000326602386860725,0.999890952694822,27,49,"mitochondrial electron transport, NADH to ubiquinone","BP",0.0252392268362768
"GO:0065003","GO:0065003",0.000329270191616579,0.99977220132722,176,474,"protein-containing complex assembly","BP",0.0252779859603543
"GO:0009615","GO:0009615",0.00033210969047822,0.999874239631634,33,62,"response to virus","BP",0.0253293331907866
"GO:0006783","GO:0006783",0.00035071385696811,0.999973592919454,9,11,"heme biosynthetic process","BP",0.0265745454348109
"GO:2000026","GO:2000026",0.000363120370202564,0.999771996945394,118,273,"regulation of multicellular organismal development","BP",0.0273371070960885
"GO:0062129","GO:0062129",0.000369877645024312,0.999840503979255,37,86,"chitin-based extracellular matrix","CC",0.0276673220499276
"GO:0036293","GO:0036293",0.000385386366631034,0.999848949004349,35,65,"response to decreased oxygen levels","BP",0.0286437803325958
"GO:0048592","GO:0048592",0.000412348425938116,0.999731336782225,136,317,"eye morphogenesis","BP",0.030262225045735
"GO:0090596","GO:0090596",0.000412348425938116,0.999731336782225,136,317,"sensory organ morphogenesis","BP",0.030262225045735
"GO:0031330","GO:0031330",0.000415606271771078,0.999872473249231,24,41,"negative regulation of cellular catabolic process","BP",0.0303019465174533
"GO:0016078","GO:0016078",0.000418083245291797,0.999981140097548,8,9,"tRNA catabolic process","BP",0.0303019465174533
"GO:0008593","GO:0008593",0.00042318463794506,0.999834516330933,34,64,"regulation of Notch signaling pathway","BP",0.0304823551863019
"GO:0008483","GO:0008483",0.000428395856338465,0.99995253985518,11,14,"transaminase activity","MF",0.0306684125620463
"GO:0007350","GO:0007350",0.000436543757603987,0.999747483049455,85,189,"blastoderm segmentation","BP",0.0310611530943958
"GO:0031329","GO:0031329",0.00046236636680864,0.999734477824379,81,184,"regulation of cellular catabolic process","BP",0.032699109904788
"GO:0005214","GO:0005214",0.000480071516599981,0.999781429105543,40,95,"structural constituent of chitin-based cuticle","MF",0.0336303000144644
"GO:0019941","GO:0019941",0.000481297463571476,0.999684230943441,131,329,"modification-dependent protein catabolic process","BP",0.0336303000144644
"GO:0010257","GO:0010257",0.000491310108427477,0.999864517660625,20,34,"NADH dehydrogenase complex assembly","BP",0.0339236547647351
"GO:0032981","GO:0032981",0.000491310108427477,0.999864517660625,20,34,"mitochondrial respiratory chain complex I assembly","BP",0.0339236547647351
"GO:1902494","GO:1902494",0.0005105693859617,0.999600674354904,375,1056,"catalytic complex","CC",0.0350460833222769
"GO:0006888","GO:0006888",0.000537929323258579,0.999776173511762,35,72,"endoplasmic reticulum to Golgi vesicle-mediated transport","BP",0.0365167020040838
"GO:0009895","GO:0009895",0.000538252870400412,0.999805119760545,29,53,"negative regulation of catabolic process","BP",0.0365167020040838
"GO:0007166","GO:0007166",0.000554693005464801,0.999589034552154,253,653,"cell surface receptor signaling pathway","BP",0.0374145241662935
"GO:0043022","GO:0043022",0.000563802473740934,0.999830672255333,22,38,"ribosome binding","MF",0.0377680300512255
"GO:0006399","GO:0006399",0.000566407169334515,0.999703626055202,59,131,"tRNA metabolic process","BP",0.0377680300512255
"GO:0019646","GO:0019646",0.000584535050438649,0.999738121564156,40,85,"aerobic electron transport chain","BP",0.0386629149766915
"GO:0007389","GO:0007389",0.000586454362059679,0.999581381706211,201,500,"pattern specification process","BP",0.0386629149766915
"GO:0042302","GO:0042302",0.000605010250851956,0.999720079116343,40,96,"structural constituent of cuticle","MF",0.0396621607707386
"GO:0006915","GO:0006915",0.000611389390678416,0.999616587931319,106,254,"apoptotic process","BP",0.039856440222494
"GO:0007472","GO:0007472",0.00068765988387456,0.999556887185331,120,277,"wing disc morphogenesis","BP",0.0445794621385125
"GO:0050794","GO:0050794",0.000698183398417462,0.999400619626712,1202,3505,"regulation of cellular process","BP",0.0448083014511677
"GO:0002376","GO:0002376",0.000698869728692477,0.999515467789662,162,416,"immune system process","BP",0.0448083014511677
"GO:0008610","GO:0008610",0.000704103539484403,0.999563760487556,98,237,"lipid biosynthetic process","BP",0.0448971814330246
"GO:0021556","GO:0021556",0.000715213202106241,0.99996444197117,8,9,"central nervous system formation","BP",0.0453577329096616
"GO:0007219","GO:0007219",0.000749860613288271,0.999673634515978,38,75,"Notch signaling pathway","BP",0.0472979648457343
"GO:0031982","GO:0031982",0.000764309133255264,0.999457476023045,182,471,"vesicle","CC",0.0477944971527909
"GO:0051051","GO:0051051",0.000765924326640835,0.99975966215749,23,39,"negative regulation of transport","BP",0.0477944971527909
"GO:0002168","GO:0002168",0.000771436945064716,0.999669139746579,37,72,"instar larval development","BP",0.047882434638086
"GO:0001745","GO:0001745",0.000779179712220143,0.999485126669624,131,308,"compound eye morphogenesis","BP",0.0481071326026288
"GO:0030170","GO:0030170",0.000792266075173734,0.999795204229919,18,29,"pyridoxal phosphate binding","MF",0.0484028944042005
"GO:0070279","GO:0070279",0.000792266075173734,0.999795204229919,18,29,"vitamin B6 binding","MF",0.0484028944042005
"GO:0001666","GO:0001666",0.0008461198383141,0.999663212436036,32,60,"response to hypoxia","BP",0.051423814548371
"GO:0022900","GO:0022900",0.000861263609008385,0.99958128951303,45,100,"electron transport chain","BP",0.0520729795519111
"GO:0044282","GO:0044282",0.000871578254667868,0.999532552504393,59,133,"small molecule catabolic process","BP",0.0524249827511307
"GO:0008757","GO:0008757",0.000886173618288816,0.999600888249582,39,80,"S-adenosylmethionine-dependent methyltransferase activity","MF",0.0527173323158307
"GO:0022613","GO:0022613",0.000891621762544394,0.999421841375813,109,291,"ribonucleoprotein complex biogenesis","BP",0.0527173323158307
"GO:0031410","GO:0031410",0.000894509537966791,0.999372496892798,166,427,"cytoplasmic vesicle","CC",0.0527173323158307
"GO:0097708","GO:0097708",0.000894509537966791,0.999372496892798,166,427,"intracellular vesicle","CC",0.0527173323158307
"GO:0043021","GO:0043021",0.000929791253219564,0.999634397439358,30,58,"ribonucleoprotein complex binding","MF",0.0542303661239984
"GO:0009967","GO:0009967",0.000933046435381976,0.999355539896604,155,382,"positive regulation of signal transduction","BP",0.0542303661239984
"GO:0030312","GO:0030312",0.00093412491138261,0.999421668701979,91,230,"external encapsulating structure","CC",0.0542303661239984
"GO:0009896","GO:0009896",0.00101612952801857,0.999408937696756,75,171,"positive regulation of catabolic process","BP",0.0586803533482897
"GO:0005773","GO:0005773",0.00102083398146395,0.999413788805484,71,164,"vacuole","CC",0.0586803533482897
"GO:0005851","GO:0005851",0.00103183313484229,1,6,6,"eukaryotic translation initiation factor 2B complex","CC",0.0590218669140916
"GO:0009893","GO:0009893",0.00104775759958926,0.99918677303431,318,852,"positive regulation of metabolic process","BP",0.0596404069736933
"GO:0042168","GO:0042168",0.00106718698190778,0.999879698416775,9,12,"heme metabolic process","BP",0.0604514800576791
"GO:0051246","GO:0051246",0.00107406007160438,0.999242256978929,166,428,"regulation of protein metabolic process","BP",0.0605468936016981
"GO:0042981","GO:0042981",0.00108615174744466,0.999355565300375,79,183,"regulation of apoptotic process","BP",0.0607904995077866
"GO:0019915","GO:0019915",0.0010909351864997,0.999568733728596,30,57,"lipid storage","BP",0.0607904995077866
"GO:1903050","GO:1903050",0.00110296682472779,0.999510946203062,37,74,"regulation of proteolysis involved in protein catabolic process","BP",0.0607904995077866
"GO:0016504","GO:0016504",0.00110401050807996,0.999866580847915,10,13,"peptidase activator activity","MF",0.0607904995077866
"GO:0061136","GO:0061136",0.00110442933376046,0.99953926714953,33,64,"regulation of proteasomal protein catabolic process","BP",0.0607904995077866
"GO:0042335","GO:0042335",0.00114779971666018,0.999314641677472,77,191,"cuticle development","BP",0.0628811027873596
"GO:1901607","GO:1901607",0.00122346373777422,0.99962497454479,20,35,"alpha-amino acid biosynthetic process","BP",0.0667130764303149
"GO:0010604","GO:0010604",0.0012572132390857,0.99903210222153,288,768,"positive regulation of macromolecule metabolic process","BP",0.0676435485214358
"GO:0071840","GO:0071840",0.00125775456767748,0.998922179445246,974,2859,"cellular component organization or biogenesis","BP",0.0676435485214358
"GO:0019842","GO:0019842",0.00126404008242673,0.999491162945785,30,58,"vitamin binding","MF",0.0676435485214358
"GO:0042773","GO:0042773",0.0012695121369607,0.999390284757818,41,91,"ATP synthesis coupled electron transport","BP",0.0676435485214358
"GO:0042775","GO:0042775",0.0012695121369607,0.999390284757818,41,91,"mitochondrial ATP synthesis coupled electron transport","BP",0.0676435485214358
"GO:0048468","GO:0048468",0.00130997664635702,0.998931168171167,492,1338,"cell development","BP",0.0692938769787196
"GO:0097159","GO:0097159",0.00131236154017457,0.998881325060337,872,2553,"organic cyclic compound binding","MF",0.0692938769787196
"GO:0009880","GO:0009880",0.00133737274998197,0.999175825289581,89,205,"embryonic pattern specification","BP",0.0702964081961242
"GO:0007476","GO:0007476",0.0013512795336893,0.99911696511996,114,265,"imaginal disc-derived wing morphogenesis","BP",0.0707088828637688
"GO:0051607","GO:0051607",0.00136600397856941,0.999465514359401,28,54,"defense response to virus","BP",0.0708440018930067
"GO:0140546","GO:0140546",0.00136600397856941,0.999465514359401,28,54,"defense response to symbiont","BP",0.0708440018930067
"GO:0034248","GO:0034248",0.00143847712876953,0.99912326042126,82,196,"regulation of amide metabolic process","BP",0.0740213750770162
"GO:0000314","GO:0000314",0.00145533042527651,0.999598272725648,15,30,"organellar small ribosomal subunit","CC",0.0740213750770162
"GO:0005763","GO:0005763",0.00145533042527651,0.999598272725648,15,30,"mitochondrial small ribosomal subunit","CC",0.0740213750770162
"GO:0030017","GO:0030017",0.00145813901426598,0.999386530117061,33,62,"sarcomere","CC",0.0740213750770162
"GO:0010647","GO:0010647",0.00145898673988463,0.998963183671049,167,418,"positive regulation of cell communication","BP",0.0740213750770162
"GO:1990204","GO:1990204",0.00147159541774617,0.999290475704103,41,89,"oxidoreductase complex","CC",0.0743378654964505
"GO:0008652","GO:0008652",0.00148728851520038,0.999497843368079,22,40,"amino acid biosynthetic process","BP",0.0748067658787641
