"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","adjp"
"GO:0106389","GO:0106389",0.00164869467538246,0.99974812751421,45,47,"ecdysteroid 22-kinase activity","MF",0.227510285138503
"GO:0071824","GO:0071824",0.00165724348588334,0.999005662669979,273,318,"protein-DNA complex organization","BP",0.227510285138503
"GO:0008186","GO:0008186",0.00174652787760958,0.99973138465475,45,47,"ATP-dependent activity, acting on RNA","MF",0.236979462835189
"GO:0030686","GO:0030686",0.00190815607869158,1,27,27,"90S preribosome","CC",0.255409763765163
"GO:0030490","GO:0030490",0.00192613413414469,0.999701825471576,43,45,"maturation of SSU-rRNA","BP",0.255409763765163
"GO:0003724","GO:0003724",0.00211225151249517,0.999668561431456,44,46,"RNA helicase activity","MF",0.276942279767484
"GO:0000470","GO:0000470",0.00216682842741144,1,26,26,"maturation of LSU-rRNA","BP",0.278719183779236
"GO:0042255","GO:0042255",0.00217357491849434,0.999659520490532,42,44,"ribosome assembly","BP",0.278719183779236
"GO:0007304","GO:0007304",0.00222982651194504,0.999648709952148,43,45,"chorion-containing eggshell formation","BP",0.279830869595595
"GO:0000460","GO:0000460",0.00223020574791245,1,26,26,"maturation of 5.8S rRNA","BP",0.279830869595595
"GO:0140098","GO:0140098",0.00262643904602345,0.998575283263132,186,214,"catalytic activity, acting on RNA","MF",0.326041672638805
"GO:0043603","GO:0043603",0.00275671859863548,0.998034480080404,510,611,"amide metabolic process","BP",0.338612098183973
"GO:0000315","GO:0000315",0.00294791911868235,0.999382830997619,46,49,"organellar large ribosomal subunit","CC",0.354145667286683
"GO:0005762","GO:0005762",0.00294791911868235,0.999382830997619,46,49,"mitochondrial large ribosomal subunit","CC",0.354145667286683
"GO:0018208","GO:0018208",0.00297422875945624,0.999707826786605,34,35,"peptidyl-proline modification","BP",0.354145667286683
"GO:0006270","GO:0006270",0.00306865077557827,1,25,25,"DNA replication initiation","BP",0.361697837375988
"GO:0034097","GO:0034097",0.00323055509231802,0.999678878463586,34,35,"response to cytokine","BP",0.37697347372259
"GO:0016310","GO:0016310",0.00373112106243185,0.997618357873252,293,344,"phosphorylation","BP",0.431073778985319
"GO:0003682","GO:0003682",0.00380605221218213,0.997889835500933,183,211,"chromatin binding","MF",0.43541983592111
"GO:0006259","GO:0006259",0.00396646765336454,0.997551623646618,253,296,"DNA metabolic process","BP",0.449366126670979
"GO:0000375","GO:0000375",0.00412529655022218,0.997521588762208,226,264,"RNA splicing, via transesterification reactions","BP",0.450023654822241
"GO:0000377","GO:0000377",0.00412529655022218,0.997521588762208,226,264,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","BP",0.450023654822241
"GO:0000398","GO:0000398",0.00412529655022218,0.997521588762208,226,264,"mRNA splicing, via spliceosome","BP",0.450023654822241
"GO:0032993","GO:0032993",0.00412653449875566,0.997399578877565,271,318,"protein-DNA complex","CC",0.450023654822241
"GO:0004386","GO:0004386",0.0044726941538975,0.998570280048992,66,72,"helicase activity","MF",0.47946927635262
"GO:0043038","GO:0043038",0.00447871720990964,0.99923545521243,40,42,"amino acid activation","BP",0.47946927635262
"GO:0043170","GO:0043170",0.0046443090632845,0.995972371214805,3376,4190,"macromolecule metabolic process","BP",0.490563816451045
"GO:0140101","GO:0140101",0.00466643102460074,0.998392463718594,71,78,"catalytic activity, acting on a tRNA","MF",0.490563816451045
"GO:0006325","GO:0006325",0.00510629796100267,0.996844512481033,241,282,"chromatin organization","BP",0.527789519831571
"GO:0031514","GO:0031514",0.00511099629282437,0.999114393510463,39,41,"motile cilium","CC",0.527789519831571
"GO:0097014","GO:0097014",0.00526887733798358,0.998610196240272,52,56,"ciliary plasm","CC",0.539320435587109
"GO:0030317","GO:0030317",0.00551558429100911,0.999037061152321,38,40,"flagellated sperm motility","BP",0.554839250791253
"GO:0097722","GO:0097722",0.00551558429100911,0.999037061152321,38,40,"sperm motility","BP",0.554839250791253
"GO:0043226","GO:0043226",0.00566191519176291,0.995051025882495,4175,5198,"organelle","CC",0.564691353612662
"GO:0000785","GO:0000785",0.00572570428914034,0.996389251884715,253,297,"chromatin","CC",0.566213926694734
"GO:0030031","GO:0030031",0.00593679163715226,0.996626433809734,177,205,"cell projection assembly","BP",0.582154803478401
"GO:0006974","GO:0006974",0.00631658452090021,0.996274846543562,196,228,"DNA damage response","BP",0.600861687989663
"GO:0005681","GO:0005681",0.00637346911279076,0.996507317988978,156,180,"spliceosomal complex","CC",0.600861687989663
"GO:0005705","GO:0005705",0.00638209663793959,0.998863085767226,38,40,"polytene chromosome interband","CC",0.600861687989663
"GO:0045182","GO:0045182",0.0063982158396415,0.99736922269196,86,96,"translation regulator activity","MF",0.600861687989663
"GO:0018108","GO:0018108",0.00642971086019281,1,22,22,"peptidyl-tyrosine phosphorylation","BP",0.600861687989663
"GO:0006813","GO:0006813",0.00646102930409438,0.99786481551281,63,69,"potassium ion transport","BP",0.600861687989663
"GO:0043039","GO:0043039",0.00648800862856264,0.998841557971192,38,40,"tRNA aminoacylation","BP",0.600861687989663
"GO:0019843","GO:0019843",0.00664384598440327,0.998816796009728,36,38,"rRNA binding","MF",0.61044912434647
"GO:0042761","GO:0042761",0.00719011679539536,1,21,21,"very long-chain fatty acid biosynthetic process","BP",0.641757779800999
"GO:0030497","GO:0030497",0.00723180434313076,1,21,21,"fatty acid elongation","BP",0.641757779800999
"GO:0071345","GO:0071345",0.00726782610271757,0.99919447596831,30,31,"cellular response to cytokine stimulus","BP",0.641757779800999
"GO:0005930","GO:0005930",0.00729158934110302,0.998009703252297,50,54,"axoneme","CC",0.641757779800999
"GO:0006405","GO:0006405",0.00733796775562741,0.997995528269667,50,54,"RNA export from nucleus","BP",0.641757779800999
"GO:0098687","GO:0098687",0.00736193136182069,0.996025554821385,146,168,"chromosomal region","CC",0.641757779800999
"GO:0006468","GO:0006468",0.00736957258491164,0.995251737234134,261,307,"protein phosphorylation","BP",0.641757779800999
"GO:0005654","GO:0005654",0.00774101292734675,0.994669818633824,343,408,"nucleoplasm","CC",0.669110221105253
"GO:0016071","GO:0016071",0.00779837818926113,0.994642747605659,337,401,"mRNA metabolic process","BP",0.669112316841825
"GO:0031123","GO:0031123",0.0078707227883647,0.996991197277456,73,81,"RNA 3'-end processing","BP",0.670390249762246
"GO:0099513","GO:0099513",0.0079519234125537,0.996000413932935,121,138,"polymeric cytoskeletal fiber","CC",0.671580532933371
"GO:0030148","GO:0030148",0.00799980238904265,0.998120558394804,43,46,"sphingolipid biosynthetic process","BP",0.671580532933371
"GO:0022627","GO:0022627",0.00839882913534457,0.998028734913841,40,43,"cytosolic small ribosomal subunit","CC",0.70004240843097
"GO:0006399","GO:0006399",0.00847664516785235,0.995798705984619,115,131,"tRNA metabolic process","BP",0.701517535203327
"GO:0001578","GO:0001578",0.00891573162100418,0.996963609139552,60,66,"microtubule bundle formation","BP",0.729657738655155
"GO:1905368","GO:1905368",0.00894173079335737,0.996375219158833,77,86,"peptidase complex","CC",0.729657738655155
"GO:0004812","GO:0004812",0.00935985667773418,0.998248377811656,36,38,"aminoacyl-tRNA ligase activity","MF",0.748083339537535
"GO:0006418","GO:0006418",0.00935985667773418,0.998248377811656,36,38,"tRNA aminoacylation for protein translation","BP",0.748083339537535
"GO:0016875","GO:0016875",0.00935985667773418,0.998248377811656,36,38,"ligase activity, forming carbon-oxygen bonds","MF",0.748083339537535
"GO:0140694","GO:0140694",0.00956686324082005,0.994318168188344,181,211,"non-membrane-bounded organelle assembly","BP",0.753273616332543
"GO:0000462","GO:0000462",0.00957742655546195,0.998897718688196,28,29,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",0.753273616332543
"GO:0030687","GO:0030687",0.00961845649443387,1,20,20,"preribosome, large subunit precursor","CC",0.753273616332543
"GO:0045860","GO:0045860",0.0100360940388054,1,20,20,"positive regulation of protein kinase activity","BP",0.780741208925468
"GO:0005759","GO:0005759",0.0101371006127754,0.994653215665753,123,142,"mitochondrial matrix","CC",0.783376338082621
"GO:0120031","GO:0120031",0.0104238694289744,0.993932732995733,166,193,"plasma membrane bounded cell projection assembly","BP",0.800237712938833
"GO:0016301","GO:0016301",0.0107029247177297,0.992813691872909,283,335,"kinase activity","MF",0.816290382556783
"GO:0019221","GO:0019221",0.0108763535254862,0.998720439802299,28,29,"cytokine-mediated signaling pathway","BP",0.824130969408433
"GO:0044271","GO:0044271",0.0115314129001962,0.990287234969837,1459,1795,"cellular nitrogen compound biosynthetic process","BP",0.859126362810151
"GO:0071805","GO:0071805",0.0115469734996579,0.995959028224222,59,65,"potassium ion transmembrane transport","BP",0.859126362810151
"GO:0000413","GO:0000413",0.0115590743817974,1,19,19,"protein peptidyl-prolyl isomerization","BP",0.859126362810151
"GO:0008380","GO:0008380",0.0116873028014022,0.992374347595578,241,285,"RNA splicing","BP",0.863159091073178
"GO:0000993","GO:0000993",0.0120910826093303,1,19,19,"RNA polymerase II complex binding","MF",0.875721954917835
"GO:0034504","GO:0034504",0.0120992113553939,0.99574336022793,59,65,"protein localization to nucleus","BP",0.875721954917835
"GO:1990234","GO:1990234",0.0121386968051314,0.991359325166337,362,433,"transferase complex","CC",0.875721954917835
"GO:0007271","GO:0007271",0.012246640019142,0.998535167684275,27,28,"synaptic transmission, cholinergic","BP",0.875721954917835
"GO:0006807","GO:0006807",0.0123003540777218,0.989145906571953,3589,4467,"nitrogen compound metabolic process","BP",0.875721954917835
"GO:0030488","GO:0030488",0.0123646944614078,1,19,19,"tRNA methylation","BP",0.875721954917835
"GO:0032259","GO:0032259",0.0123827339584748,0.994829512817163,75,84,"methylation","BP",0.875721954917835
"GO:0051276","GO:0051276",0.0125054034406557,0.991770497430625,248,293,"chromosome organization","BP",0.879069594873562
"GO:0008173","GO:0008173",0.0126364369024073,0.997539770734662,34,36,"RNA methyltransferase activity","MF",0.882961570144857
"GO:0044786","GO:0044786",0.0129234711669077,0.997475035682861,34,36,"cell cycle DNA replication","BP",0.897642768134796
"GO:0005884","GO:0005884",0.0131175605097127,0.998411535567414,27,28,"actin filament","CC",0.905732624780103
"GO:0090079","GO:0090079",0.0136154019259163,0.994030876997098,80,90,"translation regulator activity, nucleic acid binding","MF",0.934577206314806
"GO:0001510","GO:0001510",0.0137831909569323,0.996536399525349,40,43,"RNA methylation","BP",0.940561726762825
"GO:0009922","GO:0009922",0.0144038717423564,1,18,18,"fatty acid elongase activity","MF",0.954993064554297
"GO:0019367","GO:0019367",0.0144038717423564,1,18,18,"fatty acid elongation, saturated fatty acid","BP",0.954993064554297
"GO:0019368","GO:0019368",0.0144038717423564,1,18,18,"fatty acid elongation, unsaturated fatty acid","BP",0.954993064554297
"GO:0034625","GO:0034625",0.0144038717423564,1,18,18,"fatty acid elongation, monounsaturated fatty acid","BP",0.954993064554297
"GO:0034626","GO:0034626",0.0144038717423564,1,18,18,"fatty acid elongation, polyunsaturated fatty acid","BP",0.954993064554297
"GO:0032222","GO:0032222",0.0145744054104499,1,18,18,"regulation of synaptic transmission, cholinergic","BP",0.960840320534126
"GO:0043229","GO:0043229",0.0154308440710362,0.986299303305427,4082,5091,"intracellular organelle","CC",1
"GO:0009312","GO:0009312",0.015758412557949,1,18,18,"oligosaccharide biosynthetic process","BP",1
"GO:0005524","GO:0005524",0.0158471342294227,0.987979353544942,501,604,"ATP binding","MF",1
"GO:0071011","GO:0071011",0.0160612310284839,0.991363912223347,118,136,"precatalytic spliceosome","CC",1
"GO:0043254","GO:0043254",0.0168828991043288,0.992453248357861,78,88,"regulation of protein-containing complex assembly","BP",1
"GO:0006643","GO:0006643",0.0172913136396239,0.99198775572288,83,94,"membrane lipid metabolic process","BP",1
"GO:1901988","GO:1901988",0.0176322461498937,0.992724378468091,67,75,"negative regulation of cell cycle phase transition","BP",1
"GO:0005844","GO:0005844",0.0178614540087071,0.997730353839668,25,26,"polysome","CC",1
"GO:0043414","GO:0043414",0.0181862848366413,0.992125292148947,72,81,"macromolecule methylation","BP",1
"GO:0007620","GO:0007620",0.0182172123080178,0.99767635518474,25,26,"copulation","BP",1
"GO:0000466","GO:0000466",0.018500858509369,1,17,17,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",1
"GO:0016772","GO:0016772",0.0186609742808395,0.986681411097061,328,392,"transferase activity, transferring phosphorus-containing groups","MF",1
"GO:0010959","GO:0010959",0.0187535040172863,0.994287545145822,44,48,"regulation of metal ion transport","BP",1
"GO:0016740","GO:0016740",0.0189046066079715,0.984508047384487,907,1109,"transferase activity","MF",1
"GO:0035082","GO:0035082",0.0189672111148277,0.993561095778407,49,54,"axoneme assembly","BP",1
"GO:0051170","GO:0051170",0.0193039712070414,0.99342064053624,50,55,"import into nucleus","BP",1
"GO:0045786","GO:0045786",0.0193171787043718,0.990958793810636,82,93,"negative regulation of cell cycle","BP",1
"GO:0007018","GO:0007018",0.019318550488708,0.988215470356659,163,191,"microtubule-based movement","BP",1
"GO:0006281","GO:0006281",0.0194504161678126,0.988555062835889,145,169,"DNA repair","BP",1
"GO:0034612","GO:0034612",0.0196373411839686,0.997458502288441,25,26,"response to tumor necrosis factor","BP",1
"GO:0071356","GO:0071356",0.0196373411839686,0.997458502288441,25,26,"cellular response to tumor necrosis factor","BP",1
"GO:0007362","GO:0007362",0.0199113967995707,1,17,17,"terminal region determination","BP",1
"GO:0006497","GO:0006497",0.0204345648303673,0.992393717293599,55,61,"protein lipidation","BP",1
"GO:0042158","GO:0042158",0.0204345648303673,0.992393717293599,55,61,"lipoprotein biosynthetic process","BP",1
"GO:0044331","GO:0044331",0.0204707595181122,1,17,17,"cell-cell adhesion mediated by cadherin","BP",1
"GO:0035639","GO:0035639",0.0211988632512601,0.983286852437614,613,744,"purine ribonucleoside triphosphate binding","MF",1
"GO:0042393","GO:0042393",0.0212748526056658,0.990280463537622,76,86,"histone binding","MF",1
"GO:0005622","GO:0005622",0.0213917771858325,0.980893300244951,4906,6133,"intracellular anatomical structure","CC",1
"GO:0006606","GO:0006606",0.0222937661235036,0.992269286307581,49,54,"protein import into nucleus","BP",1
"GO:0045859","GO:0045859",0.0223435497547863,0.992249720306674,49,54,"regulation of protein kinase activity","BP",1
"GO:0140678","GO:0140678",0.0225559707901209,0.987766128831885,107,124,"molecular function inhibitor activity","MF",1
"GO:0030880","GO:0030880",0.0226815899902334,0.992130150648873,48,53,"RNA polymerase complex","CC",1
"GO:0006352","GO:0006352",0.0227505738533034,0.990373681725521,64,72,"DNA-templated transcription initiation","BP",1
"GO:0044238","GO:0044238",0.0231739501091956,0.979293995449028,3886,4847,"primary metabolic process","BP",1
"GO:0031570","GO:0031570",0.0233099840325653,0.993710360053561,37,40,"DNA integrity checkpoint signaling","BP",1
"GO:0000027","GO:0000027",0.0240647897883235,1,16,16,"ribosomal large subunit assembly","BP",1
"GO:0008175","GO:0008175",0.0245067740510611,1,16,16,"tRNA methyltransferase activity","MF",1
"GO:0099081","GO:0099081",0.0245230097258069,0.984459645281678,176,207,"supramolecular polymer","CC",1
"GO:0050684","GO:0050684",0.0248262023123491,0.987757040852559,85,97,"regulation of mRNA processing","BP",1
"GO:0042157","GO:0042157",0.0248489108055633,0.989916360003574,59,66,"lipoprotein metabolic process","BP",1
"GO:0001098","GO:0001098",0.0249811359761599,0.994624745051668,30,32,"basal transcription machinery binding","MF",1
"GO:0001099","GO:0001099",0.0249811359761599,0.994624745051668,30,32,"basal RNA polymerase II transcription machinery binding","MF",1
"GO:0099568","GO:0099568",0.0250811860746001,0.985457898460111,129,150,"cytoplasmic region","CC",1
"GO:0035371","GO:0035371",0.0253315638654739,1,16,16,"microtubule plus-end","CC",1
"GO:0000428","GO:0000428",0.0261548137086319,0.990764168313715,47,52,"DNA-directed RNA polymerase complex","CC",1
"GO:0016591","GO:0016591",0.0261548137086319,0.990764168313715,47,52,"RNA polymerase II, holoenzyme","CC",1
"GO:0055029","GO:0055029",0.0261548137086319,0.990764168313715,47,52,"nuclear DNA-directed RNA polymerase complex","CC",1
"GO:0044237","GO:0044237",0.026275955465063,0.976512274591891,3528,4397,"cellular metabolic process","BP",1
"GO:0140097","GO:0140097",0.0267763122729082,0.985245346253794,109,126,"catalytic activity, acting on DNA","MF",1
"GO:0006338","GO:0006338",0.027039681819085,0.982420577909098,188,222,"chromatin remodeling","BP",1
"GO:0010948","GO:0010948",0.0271106726781589,0.987314697021562,74,84,"negative regulation of cell cycle process","BP",1
"GO:0042770","GO:0042770",0.0273458035759695,0.992450740998957,36,39,"signal transduction in response to DNA damage","BP",1
"GO:0030286","GO:0030286",0.0274314367940816,0.990266877695338,46,51,"dynein complex","CC",1
"GO:0016180","GO:0016180",0.0275375067487017,0.996221639154272,23,24,"snRNA processing","BP",1
"GO:0031445","GO:0031445",0.0283870467680034,0.996080077564023,23,24,"regulation of heterochromatin formation","BP",1
"GO:0120261","GO:0120261",0.0283870467680034,0.996080077564023,23,24,"regulation of heterochromatin organization","BP",1
"GO:0005635","GO:0005635",0.0287583939331382,0.984060875028473,108,125,"nuclear envelope","CC",1
"GO:0033209","GO:0033209",0.0290801889893827,0.995963804350821,23,24,"tumor necrosis factor-mediated signaling pathway","BP",1
"GO:1905369","GO:1905369",0.0300867973072971,0.988284049703184,52,58,"endopeptidase complex","CC",1
"GO:0035869","GO:0035869",0.0304743207906539,1,15,15,"ciliary transition zone","CC",1
"GO:0071704","GO:0071704",0.030696936714051,0.972410802363002,4139,5169,"organic substance metabolic process","BP",1
"GO:0099512","GO:0099512",0.0308957417458996,0.98011873193292,173,204,"supramolecular fiber","CC",1
"GO:0015630","GO:0015630",0.0318492129723423,0.977090280450623,286,343,"microtubule cytoskeleton","CC",1
"GO:0005849","GO:0005849",0.0319495353602407,1,15,15,"mRNA cleavage factor complex","CC",1
