"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme00760","path:dme00760",0.545326682627562,0.660124983044706,5,18,1,"Nicotinate and nicotinamide metabolism"
"dme01200","path:dme01200",0.546934934263433,0.536515079576696,32,122,1,"Carbon metabolism"
"dme00981","path:dme00981",0.548861452809546,0.61452591007692,8,30,1,"Insect hormone biosynthesis"
"dme00020","path:dme00020",0.561900085086108,0.577872016899426,11,42,1,"Citrate cycle (TCA cycle)"
"dme04013","path:dme04013",0.563011053049091,0.525779621452237,29,101,1,"MAPK signaling pathway"
"dme00630","path:dme00630",0.563439770591891,0.590901657484564,9,34,1,"Glyoxylate and dicarboxylate metabolism"
"dme00052","path:dme00052",0.577348892270789,0.568393532947295,10,39,1,"Galactose metabolism"
"dme00750","path:dme00750",0.582375596800281,0.73329425471303,2,7,1,"Vitamin B6 metabolism"
"dme00100","path:dme00100",0.583566400202798,0.732241533191288,2,7,1,"Steroid biosynthesis"
"dme04512","path:dme04512",0.583740471835133,0.65997791028053,4,11,1,"ECM-receptor interaction"
"dme00470","path:dme00470",0.58817381628033,0.837119155918525,1,3,1,"D-Amino acid metabolism"
"dme00400","path:dme00400",0.590804994656249,0.835302306176563,1,3,1,"Phenylalanine, tyrosine and tryptophan biosynthesis"
"dme03022","path:dme03022",0.592939820412924,0.546324471498246,11,42,1,"Basal transcription factors"
"dme03083","path:dme03083",0.59488024899936,0.522814609235166,16,56,1,"Polycomb repressive complex"
"dme00565","path:dme00565",0.604440447342181,0.582442810803624,6,23,1,"Ether lipid metabolism"
"dme01240","path:dme01240",0.61551201384759,0.461267620133078,36,142,1,"Biosynthesis of cofactors"
"dme01230","path:dme01230",0.616036860175073,0.491981016743789,18,70,1,"Biosynthesis of amino acids"
"dme04137","path:dme04137",0.634764747300478,0.50125095456275,11,44,1,"Mitophagy"
"dme04330","path:dme04330",0.644949400940291,0.51780824924583,8,28,1,"Notch signaling pathway"
"dme03420","path:dme03420",0.674221626266947,0.452028619401114,12,49,1,"Nucleotide excision repair"
"dme00561","path:dme00561",0.681107001250395,0.444369895212884,12,49,1,"Glycerolipid metabolism"
"dme00640","path:dme00640",0.681407536152189,0.483196531762174,7,29,1,"Propanoate metabolism"
"dme01040","path:dme01040",0.686654422424116,0.490456651939856,6,25,1,"Biosynthesis of unsaturated fatty acids"
"dme04145","path:dme04145",0.698299872989301,0.397179888442077,20,80,1,"Phagosome"
"dme00531","path:dme00531",0.706094105850941,0.507451502672564,4,17,1,"Glycosaminoglycan degradation"
"dme00670","path:dme00670",0.706551659075544,0.539713634546611,3,13,1,"One carbon pool by folate"
"dme00564","path:dme00564",0.714759391471156,0.389728821539395,16,65,1,"Glycerophospholipid metabolism"
"dme04146","path:dme04146",0.729086787213387,0.35753823134268,22,92,1,"Peroxisome"
"dme00480","path:dme00480",0.730748236620705,0.362239896702211,19,80,1,"Glutathione metabolism"
"dme00860","path:dme00860",0.732566392394524,0.389554987605329,11,48,1,"Porphyrin metabolism"
"dme00250","path:dme00250",0.733492520692478,0.421315476558127,7,30,1,"Alanine, aspartate and glutamate metabolism"
"dme00513","path:dme00513",0.740996490257576,0.402064429478437,8,34,1,"Various types of N-glycan biosynthesis"
"dme03040","path:dme03040",0.743504074524151,0.325731981737543,33,135,1,"Spliceosome"
"dme00510","path:dme00510",0.744029977539286,0.389404955432059,9,39,1,"N-Glycan biosynthesis"
"dme04341","path:dme04341",0.748655375861056,0.377955790460562,10,41,1,"Hedgehog signaling pathway"
"dme00061","path:dme00061",0.760185287248768,0.469364168309989,3,14,1,"Fatty acid biosynthesis"
"dme04350","path:dme04350",0.768747633005397,0.343746369482711,12,46,1,"TGF-beta signaling pathway"
"dme00920","path:dme00920",0.782025930297185,0.490206923184971,2,10,1,"Sulfur metabolism"
"dme00604","path:dme00604",0.788209097761363,0.597596903371111,1,5,1,"Glycosphingolipid biosynthesis"
"dme00220","path:dme00220",0.789033581451859,0.397894844164812,4,19,1,"Arginine biosynthesis"
"dme04215","path:dme04215",0.793454219585203,0.371610602976985,5,23,1,"Apoptosis"
"dme00785","path:dme00785",0.806589403357205,0.402379691903441,3,15,1,"Lipoic acid metabolism"
"dme04391","path:dme04391",0.816970856073578,0.268603808127194,16,63,1,"Hippo signaling pathway"
"dme00740","path:dme00740",0.82799242332987,0.524232898050548,1,6,1,"Riboflavin metabolism"
"dme00830","path:dme00830",0.836511646734195,0.28417505089356,7,35,1,"Retinol metabolism"
"dme00440","path:dme00440",0.849284209884234,0.486393447711542,1,6,1,"Phosphonate and phosphinate metabolism"
"dme04814","path:dme04814",0.853048984595269,0.201395236653361,30,115,1,"Motor proteins"
"dme04068","path:dme04068",0.862049190673266,0.209253517793528,16,70,1,"FoxO signaling pathway"
"dme00511","path:dme00511",0.862757170289711,0.286470362867964,4,21,1,"Other glycan degradation"
"dme03440","path:dme03440",0.866258443647305,0.264351736094501,5,25,1,"Homologous recombination"
"dme04136","path:dme04136",0.875246642822401,0.249432871614158,5,26,1,"Autophagy"
"dme04150","path:dme04150",0.878251960488927,0.174899904722637,24,104,1,"mTOR signaling pathway"
"dme01100","path:dme01100",0.878896638114316,0.13886339721928,291,1146,1,"Metabolic pathways"
"dme00330","path:dme00330",0.883105970451662,0.202989029769058,9,46,1,"Arginine and proline metabolism"
"dme01210","path:dme01210",0.884095103571275,0.250582417452436,4,22,1,"2-Oxocarboxylic acid metabolism"
"dme00232","path:dme00232",0.888268717470675,0.399652619474906,1,7,1,"Caffeine metabolism"
"dme00910","path:dme00910",0.891335714691192,0.260120747453222,3,18,1,"Nitrogen metabolism"
"dme00051","path:dme00051",0.893610006475888,0.207494346923985,6,33,1,"Fructose and mannose metabolism"
"dme03450","path:dme03450",0.897798582130312,0.378134770225531,1,7,1,"Non-homologous end-joining"
"dme03013","path:dme03013",0.899249510333956,0.147519851778215,24,106,1,"Nucleocytoplasmic transport"
"dme00030","path:dme00030",0.907793553943374,0.207943835601961,4,24,1,"Pentose phosphate pathway"
"dme04214","path:dme04214",0.91015825173046,0.145557710409693,15,68,1,"Apoptosis"
"dme04711","path:dme04711",0.911106759950692,0.261450569394229,2,12,1,"Circadian rhythm"
"dme00790","path:dme00790",0.914108853253322,0.160846768004488,8,43,1,"Folate biosynthesis"
"dme00532","path:dme00532",0.916394903943094,0.327234246689008,1,8,1,"Glycosaminoglycan biosynthesis"
"dme00340","path:dme00340",0.919320645766566,0.319721051861248,1,8,1,"Histidine metabolism"
"dme03430","path:dme03430",0.921936916053669,0.201139732659267,3,19,1,"Mismatch repair"
"dme00983","path:dme00983",0.924305797094954,0.117258920917453,20,99,1,"Drug metabolism"
"dme04310","path:dme04310",0.926695022595803,0.112513842469537,22,99,1,"Wnt signaling pathway"
"dme00590","path:dme00590",0.93587814181742,0.200385274495339,2,15,1,"Arachidonic acid metabolism"
"dme00600","path:dme00600",0.937811943193311,0.140475992811304,5,30,1,"Sphingolipid metabolism"
"dme00770","path:dme00770",0.939855880006328,0.191000280878466,2,15,1,"Pantothenate and CoA biosynthesis"
"dme00520","path:dme00520",0.958803503294133,0.0823626245341084,9,52,1,"Amino sugar and nucleotide sugar metabolism"
"dme03008","path:dme03008",0.962332130492493,0.0666057486302694,15,79,1,"Ribosome biogenesis in eukaryotes"
"dme00230","path:dme00230",0.963012994061914,0.0622268997242453,19,93,1,"Purine metabolism"
"dme00040","path:dme00040",0.968356160126564,0.065091000607263,9,55,1,"Pentose and glucuronate interconversions"
"dme00563","path:dme00563",0.968685866225476,0.0949603869246742,3,24,1,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"dme01232","path:dme01232",0.972991130596647,0.0548795594909983,10,60,1,"Nucleotide metabolism"
"dme00592","path:dme00592",0.976909939085953,0.125558845491931,1,12,1,"alpha-Linolenic acid metabolism"
"dme00410","path:dme00410",0.979692666141086,0.0662262494484005,3,25,1,"beta-Alanine metabolism"
"dme01250","path:dme01250",0.981974984253074,0.0528189572320577,4,32,1,"Biosynthesis of nucleotide sugars"
"dme00053","path:dme00053",0.982664819799829,0.0467135269529666,5,38,1,"Ascorbate and aldarate metabolism"
"dme03030","path:dme03030",0.990837242742947,0.0293912598463508,4,34,1,"DNA replication"
"dme03460","path:dme03460",0.993123844510705,0.0262334491807771,3,28,1,"Fanconi anemia pathway"
"dme03410","path:dme03410",0.993222547973567,0.0257947394006824,3,29,1,"Base excision repair"
"dme03015","path:dme03015",0.996096204584649,0.00868906192269804,13,84,1,"mRNA surveillance pathway"
"dme04080","path:dme04080",0.99626112099486,0.00910826185982462,10,71,1,"Neuroactive ligand-receptor interaction"
"dme00240","path:dme00240",0.996447771386444,0.0126931319445288,4,38,1,"Pyrimidine metabolism"
"dme04745","path:dme04745",0.997633921666198,0.0102423016988809,3,32,1,"Phototransduction"
"dme00514","path:dme00514",0.999585338282439,0.00212229770411497,3,40,1,"Other types of O-glycan biosynthesis"
"dme00512","path:dme00512",0.999594082804473,0.00414627643676555,1,25,1,"Mucin type O-glycan biosynthesis"
"dme00515","path:dme00515",0.999999999997494,0.26706828547998,0,4,1,"Mannose type O-glycan biosynthesis"
"dme00290","path:dme00290",0.999999999999219,0.534754943933498,0,2,1,"Valine, leucine and isoleucine biosynthesis"
"dme00603","path:dme00603",0.999999999999501,0.220393297606786,0,5,1,"Glycosphingolipid biosynthesis"
"dme00430","path:dme00430",1,0.0809719357529285,0,8,1,"Taurine and hypotaurine metabolism"
"dme00601","path:dme00601",1.00000000000101,0.4102191466065,0,3,1,"Glycosphingolipid biosynthesis"
