"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","adjp","Name"
"dme00130","path:dme00130",0.168734619286719,0.947808430723043,5,9,0.360478504839808,"Ubiquinone and other terpenoid-quinone biosynthesis"
"dme00981","path:dme00981",0.199890761219901,0.887891065050179,13,30,0.420665631820987,"Insect hormone biosynthesis"
"dme04392","path:dme04392",0.22784319773444,0.888239001573702,8,19,0.472439571772884,"Hippo signaling pathway"
"dme04136","path:dme04136",0.231705908132511,0.871891684192165,11,26,0.473485986183828,"Autophagy"
"dme04341","path:dme04341",0.246328714777805,0.844069424317241,16,41,0.496176411195292,"Hedgehog signaling pathway"
"dme00310","path:dme00310",0.318275838196132,0.792742026596468,14,37,0.632068918107811,"Lysine degradation"
"dme00440","path:dme00440",0.323081466970408,0.898282060802834,3,6,0.632701206150383,"Phosphonate and phosphinate metabolism"
"dme00513","path:dme00513",0.350300662463801,0.770772784517794,13,34,0.676608128868438,"Various types of N-glycan biosynthesis"
"dme00514","path:dme00514",0.366736288239517,0.748849875444925,15,40,0.698781305969891,"Other types of O-glycan biosynthesis"
"dme04213","path:dme04213",0.383426717551862,0.715993816982481,21,60,0.720842228997501,"Longevity regulating pathway"
"dme03450","path:dme03450",0.422212420799106,0.83167145411794,3,7,0.783315149114131,"Non-homologous end-joining"
"dme00232","path:dme00232",0.447912500857112,0.814361442984969,3,7,0.820203410660426,"Caffeine metabolism"
"dme00750","path:dme00750",0.457745605483978,0.807506812757336,3,7,0.822607068840231,"Vitamin B6 metabolism"
"dme00100","path:dme00100",0.460893322258002,0.805284962087325,3,7,0.822607068840231,"Steroid biosynthesis"
"dme04214","path:dme04214",0.474346539596066,0.62694544968024,23,68,0.824824111746444,"Apoptosis"
"dme00510","path:dme00510",0.475572114275734,0.654525642465945,14,39,0.824824111746444,"N-Glycan biosynthesis"
"dme00670","path:dme00670",0.479684944419918,0.733140096256429,5,13,0.824824111746444,"One carbon pool by folate"
"dme00512","path:dme00512",0.488769731369928,0.672476376114445,9,25,0.830319664134456,"Mucin type O-glycan biosynthesis"
"dme03266","path:dme03266",0.51292229950905,0.908832194528811,1,2,0.860976717033049,"Virion"
"dme04814","path:dme04814",0.528122546270747,0.552752901098954,37,115,0.87429786936953,"Motor proteins"
"dme04070","path:dme04070",0.536400456242505,0.570357636969312,21,64,0.87429786936953,"Phosphatidylinositol signaling system"
"dme00430","path:dme00430",0.539460387483327,0.735233672422477,3,8,0.87429786936953,"Taurine and hypotaurine metabolism"
"dme04711","path:dme04711",0.55815452848852,0.678909278873056,4,12,0.882612091607266,"Circadian rhythm"
"dme00290","path:dme00290",0.561077400332837,0.88620978515584,1,2,0.882612091607266,"Valine, leucine and isoleucine biosynthesis"
"dme00603","path:dme00603",0.563369420174851,0.771652379864067,2,5,0.882612091607266,"Glycosphingolipid biosynthesis"
"dme04013","path:dme04013",0.589518066984129,0.496183837942126,32,101,0.913429092799584,"MAPK signaling pathway"
"dme00760","path:dme00760",0.614668463150854,0.581704871208536,6,18,0.940702788699223,"Nicotinate and nicotinamide metabolism"
"dme00785","path:dme00785",0.620463541482466,0.593938018519251,5,15,0.940702788699223,"Lipoic acid metabolism"
"dme00240","path:dme00240",0.681730381667562,0.450404036796676,12,38,1,"Pyrimidine metabolism"
"dme04144","path:dme04144",0.693039961401273,0.37549698583671,43,137,1,"Endocytosis"
"dme04320","path:dme04320",0.699821886180965,0.447747126714215,9,31,1,"Dorso-ventral axis formation"
"dme00780","path:dme00780",0.705756040430144,0.738893761757702,1,3,1,"Biotin metabolism"
"dme00920","path:dme00920",0.724520824331407,0.531453683652686,3,10,1,"Sulfur metabolism"
"dme00900","path:dme00900",0.739414253326587,0.412386159182397,8,26,1,"Terpenoid backbone biosynthesis"
"dme03060","path:dme03060",0.787414885709467,0.372901888204028,6,21,1,"Protein export"
"dme04120","path:dme04120",0.803544964734138,0.260576131053853,32,106,1,"Ubiquitin mediated proteolysis"
"dme00590","path:dme00590",0.812671662528798,0.373781025730967,4,15,1,"Arachidonic acid metabolism"
"dme00450","path:dme00450",0.843910141301368,0.354805106521076,3,12,1,"Selenocompound metabolism"
"dme04141","path:dme04141",0.846392536851942,0.202109630712763,42,138,1,"Protein processing in endoplasmic reticulum"
"dme00730","path:dme00730",0.847617485688306,0.300871292648471,5,19,1,"Thiamine metabolism"
"dme03083","path:dme03083",0.859664999605372,0.217323383315939,15,56,1,"Polycomb repressive complex"
"dme04150","path:dme04150",0.86189429837819,0.191543474288847,30,104,1,"mTOR signaling pathway"
"dme04391","path:dme04391",0.897466015239007,0.162847233271039,16,63,1,"Hippo signaling pathway"
"dme03250","path:dme03250",0.90868829101793,0.17293873408577,8,34,1,"Viral life cycle"
"dme04140","path:dme04140",0.914222067519341,0.125895170341553,28,101,1,"Autophagy"
"dme04215","path:dme04215",0.934380327894657,0.151244045972573,5,23,1,"Apoptosis"
"dme04745","path:dme04745",0.941236469216476,0.123481020034177,7,32,1,"Phototransduction"
"dme04350","path:dme04350",0.955216341858503,0.087687230909878,10,46,1,"TGF-beta signaling pathway"
"dme03008","path:dme03008",0.959778134593669,0.0674921559292395,20,79,1,"Ribosome biogenesis in eukaryotes"
"dme00532","path:dme00532",0.964797683490523,0.18173158374112,1,8,1,"Glycosaminoglycan biosynthesis"
"dme04130","path:dme04130",0.967477629022601,0.0913189476829079,4,21,1,"SNARE interactions in vesicular transport"
"dme03015","path:dme03015",0.969473082871581,0.0519093965538077,21,84,1,"mRNA surveillance pathway"
"dme00534","path:dme00534",0.970802949414343,0.11089848251488,2,14,1,"Glycosaminoglycan biosynthesis"
"dme00563","path:dme00563",0.98629329301271,0.0435034271368477,4,24,1,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis"
"dme04068","path:dme04068",0.989566852842828,0.0210807327307514,15,70,1,"FoxO signaling pathway"
"dme04330","path:dme04330",0.990824081387022,0.0301708813963755,4,28,1,"Notch signaling pathway"
"dme03020","path:dme03020",0.990973081685169,0.027377469827786,5,30,1,"RNA polymerase"
"dme03460","path:dme03460",0.993621514731103,0.0220575104441737,4,28,1,"Fanconi anemia pathway"
"dme04137","path:dme04137",0.994293937156569,0.0150404659470926,8,44,1,"Mitophagy"
"dme04080","path:dme04080",0.994564960397065,0.0115922559670912,15,71,1,"Neuroactive ligand-receptor interaction"
"dme03018","path:dme03018",0.995892982720829,0.00959857741186879,12,62,1,"RNA degradation"
"dme04310","path:dme04310",0.996599910244345,0.00674570739206057,21,99,1,"Wnt signaling pathway"
"dme00970","path:dme00970",0.997589105464937,0.00727044389130939,7,42,1,"Aminoacyl-tRNA biosynthesis"
"dme03022","path:dme03022",0.998964468131883,0.0035712852461795,6,42,1,"Basal transcription factors"
"dme03040","path:dme03040",0.999189954580732,0.00157935944023552,30,135,1,"Spliceosome"
"dme03410","path:dme03410",0.999214960613149,0.00393835996852964,3,29,1,"Base excision repair"
"dme03440","path:dme03440",0.999463064449121,0.00353445021917958,2,25,1,"Homologous recombination"
"dme03013","path:dme03013",0.999468374535418,0.00117424274937632,21,106,1,"Nucleocytoplasmic transport"
"dme03010","path:dme03010",0.999521156409126,0.000935775495446642,33,143,1,"Ribosome"
"dme03430","path:dme03430",0.999597642398335,0.00431090594724489,1,19,1,"Mismatch repair"
"dme00190","path:dme00190",0.999903627046104,0.000200898760122932,33,153,1,"Oxidative phosphorylation"
"dme03420","path:dme03420",0.999996810031858,2.03857455590365e-05,4,49,1,"Nucleotide excision repair"
"dme00601","path:dme00601",0.999999999998817,0.272432076407441,0,3,1,"Glycosphingolipid biosynthesis"
"dme00515","path:dme00515",0.999999999998839,0.207362300878018,0,4,1,"Mannose type O-glycan biosynthesis"
"dme00740","path:dme00740",1,0.0741393597182506,0,6,1,"Riboflavin metabolism"
"dme03030","path:dme03030",1,7.25118446732725e-07,0,34,1,"DNA replication"
